n,spherical_r2,spherical_axis_lat,spherical_axis_lon,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon
81,0.01917800228941846,44.444924452066935,-155.5103356802803,0.017408766157495092,-52.0,8.0
81,0.029597816208197347,56.206247198723204,-139.60138606725926,0.02953319850600089,-64.0,36.0
81,0.06661163731278363,68.77918852674689,-131.04372016461122,0.070043796991197,-72.0,48.0
81,0.021727009676989484,50.26855674656435,-150.44513926856072,0.02036952381985835,-60.0,20.0
81,0.03412003276730147,56.46179595581453,-138.7574391761895,0.03435363168941408,-64.0,36.0
81,0.03642531591586329,46.00227015415637,-141.44434830678907,0.03590475199744725,-52.0,32.0
81,0.04119331200692966,34.366127567166615,-165.37210016402975,0.04401931419543659,-36.0,12.0
81,0.053054858780060554,42.758765483233496,-158.62095813813352,0.05899663586460602,-40.0,20.0
81,0.034416791130908675,58.34264822721794,-137.68479068788372,0.035101192920861224,64.0,-140.0
81,0.03805525598310111,42.68646179634226,-164.47144461808693,0.03815217177509511,-48.0,12.0
81,0.009107292549015655,60.55331509377975,-110.34788631955544,0.010796992899938407,-60.0,100.0
81,0.014059712335930397,79.13029048663121,-153.89986921724508,0.01864429629907771,-80.0,-80.0
81,0.01711952071043943,43.49072869737419,-149.0541919202677,0.01492831142475326,-56.0,20.0
81,0.0276780540917152,59.33778512746151,3.4134130524877566,0.029114327510187388,-40.0,-164.0
81,0.034149366565936035,49.6578816716086,-150.14321824002457,0.038415948165676395,-48.0,24.0
81,0.00444036709598572,57.762319505481834,-135.69433517435795,0.005412523581401318,-60.0,60.0
81,0.026677442568083243,71.39766785724294,-92.91165376127644,0.026417605974305647,-72.0,72.0
81,0.02563449479715252,31.63790978948102,-149.0662193925968,0.02256799417462596,-36.0,28.0
81,0.031947614263041046,58.91915247822504,-152.2100175195774,0.03654702049365377,-60.0,28.0
81,0.015220648211278553,79.0779816920261,-28.8299541904853,0.01738262133931423,-80.0,-84.0
81,0.007782381293102825,66.04117363034105,-157.05532042572256,0.009300180887635623,-72.0,-4.0
81,0.022987329184624983,41.25931118917458,-135.36613670288946,0.022373542919891132,-52.0,40.0
81,0.020618961806888825,58.37994328381988,-155.58559981167568,0.02220631676490381,-64.0,24.0
81,0.03107226285388076,57.13099779775276,-162.0192651776754,0.032075004515341066,-64.0,16.0
81,0.02631991658170263,23.8000208738882,-144.6090374492415,0.021220208168498234,-24.0,24.0
81,0.04320971060607792,37.59395302584887,-149.19951933866295,0.04733192884594217,-36.0,24.0
81,0.020635874350982908,62.59273882260201,-58.33002967755982,0.02319712777607097,-40.0,140.0
81,0.024378008540522855,57.00789216892315,-156.60837985691325,0.025340866876448986,-64.0,16.0
81,0.005441939732043544,25.951260932175035,-165.05307084584055,0.007067397637703476,-8.0,168.0
81,0.02534224080781422,87.6795484053013,-18.824800976927733,0.029009788920475232,-84.0,-84.0
81,0.07739333865602949,74.70299002787496,-66.46168246313579,0.08009160444216801,-76.0,108.0
81,0.02395934010954892,67.54220898348547,-159.31695634094908,0.02660704963021976,-76.0,8.0
81,0.023394345638418468,68.16216485645788,-128.5260569129186,0.02490091970588426,-76.0,40.0
81,0.027720640116921658,55.729422312834174,-140.24366920667842,0.02804322681019067,-64.0,40.0
81,0.0464475271819883,50.69896090867465,-83.28623666973004,0.04796250844461325,-40.0,116.0
81,0.023350931431299404,63.61248539171306,148.06277997219087,0.024017452431632447,-72.0,-32.0
81,0.03994750076872999,60.405498273776914,-109.52838764921144,0.03947947272111385,-64.0,72.0
81,0.017513239903189315,56.68221979878412,-141.39464509424297,0.017896593026794583,-60.0,32.0
81,0.023214522397970727,42.79788297800833,-145.21236749943745,0.021148382241392483,-52.0,36.0
81,0.047114787309045725,37.70017291490896,-150.8775762116363,0.051633740495433456,-36.0,28.0
81,0.028442636551410327,54.12368467283132,-129.61663993421294,0.025668338188916007,-68.0,56.0
81,0.026805879588578496,22.49072011022134,-159.73448990890898,0.02509217396574137,-4.0,4.0
81,0.02924349441532259,44.780848022783374,-147.88038249704243,0.028911192360204452,52.0,-156.0
81,0.015382227148360128,-37.633826678427766,2.2622176599895316,0.025265553382445183,-32.0,24.0
81,0.013452330226822462,76.58502379587526,-136.64457569173808,0.015020937851639493,-80.0,32.0
81,0.04862563622975136,84.02424154244765,174.25112440126,0.0526241667008952,-84.0,-44.0
81,0.04244779039039226,78.52521855371441,-176.60999304543992,0.04658385833552392,-80.0,-12.0
81,0.0217420970845994,37.7729459888321,-108.99136499271405,0.02153667967539974,-44.0,88.0
81,0.016315660052255487,59.40544487666026,-131.63657669259678,0.016615561646914356,-68.0,64.0
81,0.038070397390965294,29.24303830775211,-158.99219187189865,0.04046110872256237,-28.0,24.0
81,0.02155833179912292,54.40233424927998,-122.0060049549924,0.02061888857186911,-60.0,68.0
81,0.031124662951253712,63.99571746150184,-128.30130596849247,0.03183493514856084,-72.0,48.0
81,0.008769181808304438,63.31893460002169,-129.26996401049675,0.010220534043866691,-72.0,40.0
81,0.044374738441759765,60.854099810430085,-80.0354178466536,0.04441468320758446,-56.0,112.0
