mode,spherical_r2,spherical_axis_lat,spherical_axis_lon,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon
global,0.000408788090255241,8.527636053206562,-164.76716374771087,0.0004376304141969767,-8.0,4.0
global,0.0007959087958625544,57.97677358166637,23.12106926067745,0.0008823642324019554,-48.0,-164.0
global,0.0038038556122923506,-7.923284428470856,-15.476013758492057,0.003614506327682232,-8.0,-12.0
global,0.0009785659544179204,-52.39866634046912,-166.75614207204663,0.0008663217776048171,-60.0,168.0
global,0.002406682505609048,53.40851077642819,-106.08537816377608,0.002502942021988308,-48.0,80.0
global,0.00012270344266396283,5.209394997846167,159.53770189025855,0.00017321307671192,0.0,-24.0
global,0.0007581645338790022,-2.8238757328660573,-114.34744621203173,0.0007087970462141824,-12.0,76.0
global,0.0010574861798910984,4.6539525206301375,-2.9882124510731765,0.0010579460892701231,-8.0,172.0
global,0.0006841497446273825,-0.11210311646219194,28.173108162734675,0.0006333762846135738,-8.0,36.0
global,0.0008468359204625298,21.082189632651826,137.71420603675904,0.0007634864856949086,-28.0,-32.0
global,0.001468268025414332,29.209081085007774,18.14104357794096,0.001420910584174706,-32.0,-160.0
global,0.0002904595597679194,71.3119072058646,-68.88670680454196,0.0003090929509783624,-68.0,144.0
global,0.0013002292206756305,-25.253977891090546,-126.62340920291832,0.0013077116334272443,-16.0,-128.0
global,0.0004773909035845625,2.596832030099108,-130.42703646475593,0.00042997874429062666,-12.0,-132.0
global,0.00106281360185978,-3.1475643141579774,-127.77043161547994,0.001050082997160362,-12.0,-128.0
global,0.0004028020494667439,-33.73718514887155,-9.999141100309078,0.0004226224801139322,-24.0,-20.0
global,0.0016119961584825093,49.16612759446433,-112.70550250989616,0.0016660377383350689,-48.0,72.0
global,0.0021257669299475923,-5.098833179515843,147.69891438662478,0.002355489891624596,-4.0,-28.0
global,0.0016799253520306534,66.59406425634855,-15.124962437787055,0.0017800418147801977,-68.0,160.0
global,0.0012492980665679276,2.2386842597048067,156.56105573882326,0.0013538406544959525,8.0,160.0
global,0.0029278900883178416,-2.900634810939126,119.56018726922652,0.0031014143448907516,-12.0,112.0
global,0.00041539622125064124,-2.152817742990636,89.69544667620791,0.0004455731977173194,-12.0,-80.0
global,0.0014499892023517313,-79.94019881843761,97.0614596240855,0.0013817214401612432,-76.0,104.0
global,0.0003895146712243891,-28.677547255117,152.84217973349095,0.00047165855438735527,-28.0,140.0
global,0.001488289367742479,-8.886290611200925,16.56604947725752,0.0012851444399669676,-4.0,20.0
global,0.0007781054132783849,-11.333750051207703,41.84865022289172,0.0007357890103611986,-8.0,44.0
global,0.0017271591296894595,-79.98481901355537,98.08633597711994,0.0016997683993802415,-76.0,96.0
global,0.0015559896628231096,-65.88646134628559,-50.09602953490996,0.0015991113095729093,-60.0,-48.0
global,0.001373622360390625,-52.41723636981728,104.59025180412544,0.0012972758686645713,-56.0,108.0
global,0.0010822046346972147,-33.061208502789,118.48838765511672,0.001040422700491428,-16.0,128.0
global,0.004119995877411742,12.801706747386017,52.339545833934984,0.00419581116662715,-12.0,-124.0
global,0.0017154048862030313,73.95200780665968,-155.79844099155002,0.0017295995078251414,-76.0,12.0
global,0.00021225894800724898,-5.402347712923056,93.87953836809426,0.00030459242845048973,0.0,-80.0
global,0.0022620243781690252,-19.11220297542511,-18.15636334369271,0.0023144185263900274,-16.0,-24.0
global,0.0009038038122815006,-7.156019429952298,3.206604308563962,0.000903288214186726,-12.0,8.0
global,0.0005871390423368705,2.380277248826929,60.65677763649865,0.000569989701989071,-4.0,64.0
global,0.00040234423802598673,-17.844350090089804,-115.45566284262956,0.00043513857616050977,-8.0,-88.0
global,0.00021048534674694697,-21.437485383466136,-9.493792407403603,0.0002805044557701031,-24.0,-4.0
global,0.002307105018035993,-3.490542595358163,7.948922198936656,0.002199943887440603,-4.0,8.0
global,0.0002226045283315603,-1.060435886113449,-37.502323582155455,0.00021589832728763358,-12.0,132.0
global,0.0015552603024214795,5.545697455941341,-162.97917201476642,0.0015949946683789795,-16.0,24.0
global,0.0009080136809163086,-63.077139412004875,-154.3337792768013,0.0008782576227358563,64.0,24.0
global,0.0012473326514467198,25.99350587314323,-156.38531250048828,0.0012380478896297786,-36.0,24.0
global,0.0004138919201654989,19.635889154951013,-30.30100338188793,0.0004199437554787133,-36.0,124.0
global,0.0024090247415679,-8.309902593168887,-152.0782709905238,0.0024667994047037345,16.0,28.0
global,0.00020713289566576254,-37.806979969460656,-30.913590142148212,0.0002223491020830748,-40.0,0.0
global,0.0011903399019992378,31.119334993205083,-47.47970739650801,0.0014159693217986602,-20.0,132.0
global,0.0006416931231683076,14.72937345405456,-158.80223607724005,0.0007115884922397342,-16.0,16.0
global,0.0003195491141837481,18.83474831894524,90.54743608717972,0.0003697902354170557,-4.0,112.0
global,0.00021919165194417278,-15.895129586453882,92.37192186869387,0.00030209031599648384,-4.0,96.0
global,0.00022295594018151288,29.95974985814588,-173.49766321968713,0.00023952244819591684,-44.0,32.0
global,0.0011635526260627138,19.833791637684858,-131.7806937522094,0.0011512834488499601,28.0,-112.0
global,0.0014443027154840138,64.44750609966766,-75.87199821837106,0.0014576808731319169,-64.0,108.0
global,0.001778573320704857,-11.238151780733814,-139.6785545954976,0.0017188497786385648,-12.0,-136.0
global,0.00031221763350108844,-22.82772209365769,145.12603290908808,0.00028565271889224864,-28.0,128.0
global,0.00011387113284044847,-51.430086599279605,99.04031970139206,0.00012206671588643747,-68.0,116.0
global,0.001407281253952286,-34.238147828317814,-178.43844281901713,0.001551597705948482,-36.0,-180.0
global,0.001173879257046373,32.74256109981467,-153.2360304147283,0.0012707607069111226,-28.0,24.0
global,0.0006462725624751808,36.907425255201275,-27.181099043405325,0.0006981964449566114,-40.0,152.0
global,0.001152413057462165,28.635817598388204,174.35718938493633,0.0010841346596897061,-32.0,-8.0
global,0.0012123226887730265,-4.864214429993041,45.85045585761024,0.0014081027204091434,0.0,-128.0
global,0.0026885552630060428,-32.10958307516484,-2.315897497520149,0.0026196163451792653,-32.0,-8.0
global,0.0010800255116136803,68.14407110335331,125.69452892049881,0.000999948285448915,-72.0,-36.0
global,0.002881487329452037,-55.14595535868972,-145.0703436077353,0.0027100808512960928,-52.0,-132.0
global,0.0017701535407089741,-41.887720547688325,-160.50288729299476,0.0016375339371631492,-44.0,-152.0
global,0.004427998283249801,58.35981691320892,-24.206409109717267,0.004295056635895023,-56.0,152.0
global,0.00021990632560631163,-53.60558730132581,-63.47837507184943,0.00025202437865834426,-32.0,-72.0
global,0.0009676086040804055,69.63508067732259,-89.041888577002,0.0010061079406453732,-68.0,92.0
global,0.0004939325728515742,-66.39902498319054,2.954806246515974,0.0005349213804289876,-72.0,0.0
global,0.0008489952930951228,23.41842226437624,-159.12695672953103,0.0008615211256176591,-20.0,16.0
global,0.000281207725724375,61.359292412481146,-28.675290864480825,0.0003035963294122368,-56.0,156.0
global,0.00032657273667802134,79.83609649302441,-59.842851155054454,0.0003134410840266444,-76.0,128.0
global,0.0005041254093756109,-12.925971591599783,-3.2324492634334874,0.0004934973659808106,-4.0,-16.0
global,0.00012043052646815156,-69.44687366330317,-14.173104147515,0.00013059183186470147,-32.0,-68.0
global,0.0001850766686870564,-54.956830169858605,-178.9569777773984,0.00017559606034389663,-52.0,-172.0
global,0.0008981028442394123,16.644336065721394,6.749064116986329,0.0009150410883875804,-24.0,-176.0
global,0.0005265469828809044,-53.8719537334107,108.91556300329638,0.0005334479178712437,-60.0,136.0
global,0.0019685841424467165,-69.68654437287661,175.24861684313714,0.002007361379572359,-72.0,164.0
global,0.0003200941501880772,29.289114933024813,171.71208074795524,0.0003102038392921447,-16.0,-28.0
global,0.0023522171465975017,47.059547506163874,-157.06492255202986,0.00230411314093959,52.0,-164.0
global,0.00020251108657443062,76.62395164913345,14.433759062292618,0.00024209182431589316,-80.0,-92.0
global,0.00014771793035661673,-8.747467842366936,-26.65459607281129,0.00017382794587872397,-16.0,124.0
global,0.002794366977281637,-17.711357407240172,-43.17608093986037,0.0027696575085121022,-28.0,-48.0
global,0.0004046966219205528,28.3519126333933,13.510437299764774,0.000488248438183847,-36.0,176.0
global,0.0012068382013104006,-24.457922730439435,171.85313056527997,0.0011817537416343171,-24.0,156.0
global,0.0011390627310342571,28.038794521121737,-63.62119310353364,0.0014415543753621973,-28.0,116.0
global,0.0003788382185759831,-16.304432156551993,85.39986770765755,0.00046612389591016434,-24.0,100.0
global,0.00020137712787660078,-50.55372638387406,76.55450773967335,0.00018836926479992577,-52.0,128.0
global,0.0007754627844702711,-21.41696860201315,50.5152607053139,0.0012731140806222507,32.0,-116.0
global,0.0005707313376417389,25.06377374229619,56.36828832370963,0.0005902217354425421,-20.0,-140.0
global,0.0012947327071857195,-75.04176817733088,122.2244588244666,0.0013086332708421855,-72.0,124.0
global,0.0008488387090744842,20.161749721131137,-62.871299817774975,0.001062193368114861,-12.0,104.0
global,0.0008735756029205621,59.383087350248765,102.83144010027435,0.0008752965992722128,-60.0,-80.0
global,0.00013157390838758332,25.85598318771863,-41.39311803252984,0.00019275243471106318,-28.0,148.0
global,0.0013951940969312293,-65.91883357683182,-167.13620916338067,0.0013999626953019595,-76.0,-168.0
global,0.0014270926260870898,-38.59760283890086,-129.10291681939765,0.0014157110822458074,-44.0,-124.0
global,0.00038381740931858754,83.01288503465538,-23.751718486804588,0.0003956375516630528,-76.0,160.0
global,4.574158280790108e-05,63.88032449994851,135.5691245962335,6.402182143250279e-05,-56.0,-68.0
global,0.0012773853203891239,-57.2449040146689,43.08772007623728,0.0013419203595034235,-52.0,28.0
global,0.0009065064106805742,28.72250574318552,-19.99906319750096,0.0008563653596886933,-40.0,132.0
global,0.0015441926322681265,-77.29559115426592,159.04358752234347,0.0014980453437065666,-76.0,156.0
global,0.0002289658061768174,-10.861878656486768,151.8974095679359,0.00023460734060587463,0.0,160.0
global,0.0005744711461438401,-79.21287013928605,69.26395574126339,0.0005722353820469817,-76.0,80.0
global,0.0011166162745459562,59.13763644296382,56.302529530049895,0.0012080964787838377,-60.0,-124.0
global,0.0001878797326613224,44.52874361305063,-96.98345915411463,0.0002807774460138468,-32.0,100.0
global,0.00040985019730699346,36.89978085527032,-49.79023268722614,0.00041399768868333187,36.0,-24.0
global,2.4438397430825987e-05,7.765871376484751,136.56432163945448,6.122194684121673e-05,-16.0,120.0
global,0.0007577145789167128,39.751695674675915,0.7552928584014195,0.0008837251920195133,-36.0,176.0
global,0.0008632382748443579,-62.71760370797632,0.5233131057240016,0.0009117711932297157,-60.0,12.0
global,0.00010662000387673398,12.788625537899817,7.452542588596892,0.00011479525519109135,-4.0,-168.0
global,0.00025822137980824333,-55.11415920618026,-69.572090487149,0.0003443848621669243,-28.0,-72.0
global,0.0008993682660306535,11.261505938120589,134.03193928605276,0.0009154773123631887,-8.0,-36.0
global,0.0003100803985763845,-67.84487197015939,113.38605430297568,0.0003551427198340562,-76.0,128.0
global,0.0003260519377322746,-10.928910967764013,-49.24662334522737,0.00040238277771198483,-4.0,-52.0
global,0.0011019632285508285,1.3780142544820997,-67.89324149597165,0.0011574522679858035,-4.0,-48.0
global,0.0011819154445692481,7.09777620885458,-173.8282815598952,0.0014363444696341432,-12.0,8.0
global,0.0008768140792146939,-12.117995836017728,-23.26347423976859,0.0008934484113568564,0.0,-32.0
global,0.0019848605917737183,36.87112887306721,139.0239108403568,0.002019164194662082,-36.0,-36.0
global,0.001849193514477987,40.91869350066178,-43.08900035079197,0.0017270733035789076,-40.0,136.0
global,0.0005253325419865007,-47.17090824060647,168.32803124491755,0.00042974354543068305,-48.0,168.0
global,0.0013112323093878997,4.011415339613302,-72.60365116432546,0.0013609960450360337,4.0,-76.0
global,0.00043183182667383413,32.45349985607286,25.33513545601383,0.000524883661346176,-28.0,-152.0
global,0.00010104361562279784,3.1670337140590528,-22.96082594371072,0.00013218260267411353,-12.0,-28.0
global,0.0001859836715496499,72.93454666068651,-29.36509345742712,0.00021151845631361965,-68.0,132.0
global,0.0007337846985630003,40.63809571344407,-113.29986029013895,0.0007801691387484544,-32.0,60.0
global,0.0003253901053008601,6.988859381307193,126.2486195446351,0.00038836752113424744,-32.0,-72.0
global,0.0007612376586133562,17.27738895331742,76.75255448113086,0.0008274710976143851,20.0,68.0
global,0.001207060607172905,68.23571814134996,-20.819365967521374,0.0013966556531321839,56.0,-16.0
global,0.0008042889067292336,35.099443907564,-77.85366309408953,0.0007835931713643385,-40.0,100.0
global,0.0005078663800015537,-67.55012039817427,124.08338093917871,0.0005065311827909813,-68.0,112.0
global,0.00020627516287341496,-28.899410039164167,157.5760965339144,0.00022634068749816105,-40.0,168.0
global,0.000750890966655815,9.768787245541482,139.846870920928,0.0007986045659957863,-28.0,-52.0
global,0.0010914360710821969,0.4640422358815767,5.624566133551783,0.0011569339804712309,-4.0,12.0
global,0.00013169894533482385,52.87396651714027,174.18599765846966,0.0001588871374804679,-40.0,-20.0
global,0.0005646943049110176,32.510194574453735,84.97809173221765,0.0006008682299102341,-40.0,-76.0
global,0.0007613648065929457,12.721316395416656,65.61326306764067,0.0007312697954078295,-20.0,-104.0
global,0.00018600511688005028,-38.54663999016911,50.683691233481674,0.00022366431320974822,-36.0,60.0
global,0.002568609993661375,34.44766394951489,-92.9465428904522,0.0025002166665951675,40.0,-92.0
global,0.0008611528653876821,53.13838973306042,-90.25485766477898,0.0008057523480290429,-52.0,108.0
global,0.0008893102328788594,21.66484076312929,139.79898160010603,0.0009958372350221678,-40.0,-60.0
global,0.0009786188537302953,-64.47798102116107,15.866657776234671,0.001006765812005872,-68.0,36.0
global,0.0010716063410393106,-13.486133365263838,41.101162118297545,0.0012310640328121458,-8.0,44.0
global,0.0010376797625920586,-35.426097526946876,93.05309318907824,0.0011083096626869349,-32.0,96.0
global,0.0016037474745304037,55.37205770799169,-73.29908773678738,0.0015897082698657083,-56.0,116.0
global,0.0004644826046069639,-22.532136655809673,-177.8601143903437,0.0005038447249220424,-8.0,-176.0
global,0.0004589628898414855,-43.15236304414936,29.39505601093956,0.0005633586468756224,-36.0,24.0
global,0.0014202359745355553,31.674658219942835,-99.29871460721972,0.0018021656166770095,-28.0,76.0
global,6.024510187274679e-05,34.21084301747436,161.40368866424254,0.00010517326799175386,-4.0,-52.0
global,0.001477871790964591,-44.961033804606735,-98.38437072196655,0.0014589354939488208,-44.0,-104.0
global,0.00010940022483163503,44.08473564313044,-48.86029675037682,0.00011812386605136727,-48.0,132.0
global,4.827560375986195e-05,-4.8789270553937545,-157.02336107338135,8.399162776906444e-05,-36.0,176.0
global,0.0012685499476122741,70.8969653973605,-20.08937022257003,0.0013087701406229169,68.0,-20.0
global,0.002093775335811565,-78.53507452827618,178.15672470061716,0.0021355893007423132,-76.0,-180.0
global,0.0005023241060688743,-21.66806081462387,4.409032855572831,0.0006346251582197704,-20.0,12.0
global,3.899943439955589e-05,-52.97423381729726,117.07913271959332,7.386851954782614e-05,-16.0,116.0
global,1.0912011703667623e-05,51.550321803934864,-30.49972296202004,1.6583298933836588e-05,-24.0,100.0
global,5.432473671307392e-05,-0.7275766307871815,31.413187467029175,7.862071302866536e-05,-20.0,20.0
global,0.0006208487184884426,-31.652157753376105,159.51620894280572,0.0006856644686995539,-32.0,164.0
global,0.0010519741208825373,-34.23126152962206,35.60557251351939,0.0011048658831085412,-32.0,28.0
global,0.00039730010446314967,40.25160870041809,38.10082535748393,0.0004216224215943809,-36.0,-132.0
global,0.0004022882335680267,36.45519092238626,-93.46252755034354,0.0005549615108135786,-28.0,100.0
global,0.00033290070074976086,56.42986756577312,-148.8649845027709,0.000346000182173678,-56.0,52.0
global,0.0015457471275920343,-5.119340791856682,42.96305018001439,0.0015516238036946683,0.0,-136.0
global,0.0013598753624020077,-9.185534789884377,-157.53736734729017,0.0014122510152920764,-12.0,-160.0
global,0.0007111908042928272,10.260637799666371,-166.0135113920116,0.0007886239458875233,-8.0,12.0
global,0.000863165954285483,32.27893924761918,-11.166782629948303,0.0009128705211330912,-36.0,172.0
global,0.003625817337079451,9.004831075583128,178.94866244013144,0.003924957877673774,-12.0,0.0
global,0.0006990440454138769,-18.203958319699705,25.752108635116546,0.0007793485590960048,-8.0,24.0
global,0.00024265747817819872,-0.38893502790191936,-176.41617906275312,0.00025445362926523885,-16.0,-180.0
global,0.0007420682267696987,-0.2195861472920012,85.0937933479674,0.0008202023496836075,0.0,-104.0
global,0.0007740683579797736,-8.073888994146266,113.59352525989337,0.0007323523634318319,-8.0,-52.0
global,0.0014298364554939935,38.77727932268186,-51.68789501609283,0.0012783558127296146,-28.0,144.0
global,0.0007941766649017801,4.056203031531165,24.66917811641552,0.0007629336664514152,-8.0,-148.0
global,0.0008405851654995633,26.68681788243588,-168.83593636738263,0.0006984352407666261,-20.0,-4.0
global,0.0011083373637229554,55.61477092263043,-39.361387091566215,0.0010079892697887338,-60.0,128.0
global,4.106306123119463e-05,-27.164323771526867,-154.95304565848178,9.535987884534691e-05,-44.0,-168.0
global,0.0002545040237187379,-43.76659381142686,0.36069511455314396,0.0002586552399785891,-44.0,8.0
global,0.0005741680938677884,65.01110933184802,-16.620730756178734,0.00047753950646800547,-80.0,140.0
global,0.0016572926015691047,61.98838924129361,163.08808642264623,0.0016119262601126394,-60.0,-8.0
global,0.0017487135650146035,-33.89081691435241,-5.886358369718678,0.001813506895912087,-32.0,-4.0
global,0.0006504302006525853,-6.8979623622579025,-167.44249041129936,0.0006684129412718454,-16.0,-168.0
global,0.0013649408978397837,-8.150584678190533,-82.21317889097814,0.0012672477388065984,-20.0,-76.0
global,0.001178665753844621,16.305711329279028,160.70295023666608,0.0012069526491005345,16.0,160.0
global,0.0010280289665874909,-84.7744885857824,42.43744963733659,0.0010347018618696024,-84.0,64.0
global,0.001314285934586934,61.3734669365992,-109.35276053200839,0.0013342815905555971,-60.0,80.0
global,0.0006770893328045258,43.34235460086429,172.148820967032,0.0007309049790538147,-48.0,-20.0
global,0.003977688309409144,5.752647735457973,-152.69980705727082,0.003816858062700379,0.0,-156.0
global,0.0005428449240234556,-30.64105932180011,104.88632428031298,0.0005115548979780504,-12.0,112.0
global,7.652182522055462e-05,49.169641669716334,24.869480732658907,9.185647293508126e-05,-40.0,176.0
global,0.0013392945051106109,-51.11666041569882,-122.23695258053674,0.0014201030834428696,-48.0,-140.0
global,0.00017145379029914753,-8.66453754965209,-34.998524765708176,0.000192331330523432,-4.0,144.0
global,0.0006191782765563314,6.854254251594075,-70.60466881172545,0.0007618626140583062,-12.0,120.0
global,0.00014488411929536316,45.22458617715838,-171.0259518811129,0.00017982943123828754,-48.0,24.0
global,0.0002571651800903352,11.326382176991729,-126.912344308132,0.0002779352906380206,-4.0,-132.0
global,0.0021885017001560536,-19.447396797493305,36.95201303142419,0.0023536872850199453,20.0,-148.0
global,0.0003294980520912594,77.7681456707068,-46.81839951690991,0.00033465799031162646,-80.0,124.0
global,0.0003535709516376828,-18.256818262326455,-58.77331322498042,0.00039391234983532364,-20.0,104.0
global,0.0015192303160885823,-4.895818597582766,-33.659776902986735,0.0014910152196052628,-4.0,-32.0
global,0.00039655727013998554,-3.4695901058625034,117.89892209939794,0.0004044238896963037,-4.0,104.0
global,0.0007045246180907849,-55.75505080694779,145.4668922957463,0.0007480235492510756,-48.0,164.0
global,0.0010094647871201623,68.62126736452082,-167.00282404452759,0.0009352509840387935,-68.0,8.0
global,0.0005413205025014411,45.96911239726556,-49.50234001489081,0.0005592019712268304,-44.0,144.0
global,0.0023740410372884435,58.4219856801634,120.10768417307588,0.0025295580675739338,-52.0,-52.0
global,0.0016089118870575847,9.596428443612439,-146.40170232702928,0.0017957817563987177,-12.0,28.0
global,0.0008848059858133084,-17.466375948865778,71.04399274635163,0.0008725689017770044,-20.0,76.0
global,0.0007402493050661096,-35.77961225594204,-112.92908836195716,0.000750113372096961,-36.0,-108.0
global,0.0004316204654584155,12.991116387238584,-30.819026426879752,0.0004453182619669205,-24.0,136.0
global,0.0001727674999175699,-26.370370272099425,-16.791844090494344,0.00017303504820997961,-8.0,128.0
global,0.0012441589071376935,51.04808654374685,98.82241000005665,0.0014255289175675312,-52.0,-72.0
global,0.0018991849964802299,-20.363597757544156,-29.493322175729816,0.0016702891218310922,-28.0,-20.0
global,0.0003805646894551318,34.29344895994809,-169.99617771872138,0.00035871428545319883,-24.0,8.0
global,0.0012552005520801712,-60.09359476905369,68.86916066052117,0.001404655397645782,-56.0,72.0
global,0.0006212437668944304,-33.92965150834085,-110.14557937527016,0.0006707209935308267,-24.0,-108.0
global,0.00103911715476257,47.07366474639466,-128.94785560252993,0.0011850875148119444,-44.0,48.0
global,0.0010840551407740318,32.92419843872006,146.65817726526643,0.0011029838840801443,32.0,140.0
global,0.0009304089675995497,23.3656175719344,122.55064683416992,0.0011294646598162261,-4.0,-68.0
global,0.0004420138928614703,4.867205446430884,101.08660327323271,0.0004304657759468533,-8.0,-56.0
global,0.0006187123525842608,-49.90141156838266,13.383163097954636,0.0007600270013078392,-44.0,16.0
global,0.00120752928468415,50.390397883531904,29.798358313254642,0.0012277671280381819,-56.0,-160.0
global,0.000665117872293064,-22.263488255745603,19.074098110819385,0.0007421092368528059,-24.0,32.0
global,0.00023955073323422837,73.34233169149104,149.61538538268695,0.00025473706171397215,-60.0,-40.0
global,0.0009181705012321073,-13.415730452789534,69.00437964952789,0.0009497244511065261,-8.0,64.0
global,0.0010406959249465997,-42.13009553850982,-169.6370629173336,0.0010951574389470586,-40.0,-164.0
global,0.000236413117128631,-37.3268386940889,-131.4918585449919,0.0002456098942869023,-32.0,-72.0
global,0.00041608613029808783,31.951422168177263,29.751187278007336,0.00047493072722382124,-40.0,-168.0
global,0.0007185692463400617,14.915698322303669,88.88541414941572,0.0007585612473368641,-16.0,-96.0
global,0.0011615979969824552,-46.722290868318545,63.73713003928961,0.0009894442985802776,-52.0,76.0
global,0.0015721821024171634,-25.612172273313167,-167.09700378770316,0.0015214913720007495,40.0,-4.0
global,0.00042778861639602983,-20.663237907071466,-166.40070880331123,0.0005313551597645461,-40.0,-176.0
global,0.00027954833157817216,36.921535706499995,-112.20825832110201,0.0003333165819756623,-48.0,56.0
global,0.0012213673197581931,-68.3718645844859,-0.6010305060895565,0.0012322630499559395,-72.0,-12.0
global,8.829502552432089e-05,57.63618952353543,-59.44561085528693,9.20337144204586e-05,-20.0,96.0
global,0.00018991107195931445,-29.999787306615538,-100.24823270419043,0.00022541221595506755,-20.0,-120.0
global,0.00036676626853138217,-52.25835079980055,168.95279832440116,0.0004369162418449424,-40.0,-164.0
global,0.00016892587279837556,-34.472931531302514,-7.565635011895492,0.00020607432956665228,-44.0,-40.0
global,0.003412909098318262,5.566690894894592,-156.2892169636248,0.003727823607515446,-8.0,24.0
global,0.001428050924111357,-1.0290841108382944,-51.34732915929764,0.0013862110698630303,-16.0,-48.0
global,0.0004157575830232574,22.72463177182971,-106.51528046937644,0.000465055842334805,-24.0,88.0
global,0.0007332828141086711,47.07910539060461,-84.21126501145545,0.0006605121982715678,-52.0,84.0
global,0.0011451046363213369,22.51216907584964,26.527910736186698,0.0010877344360927799,-4.0,-156.0
global,0.0007396332502711545,0.2487541530078688,109.14081816471705,0.0007266673354465736,-24.0,100.0
global,0.0005418925453480883,-26.506877228020144,-113.73693833567754,0.0005623398812083513,-28.0,-116.0
global,0.00031924955359530216,-73.7814492418175,1.122809520522334,0.00029353221270378427,-64.0,20.0
global,0.0012491485932167867,-4.56919159006005,-103.05321813464553,0.0012274332713859692,-12.0,-100.0
global,0.0004818273972121423,-28.68870510409185,40.91243561484681,0.0005018296954705237,-20.0,24.0
global,0.0033410700935853077,41.08960861756802,-126.49774608373144,0.0031136887730183194,-36.0,40.0
global,6.506366076963754e-05,-61.33022550427436,111.85590687562643,6.042642903558715e-05,-80.0,-80.0
global,0.00011657402294151797,32.72580396185241,150.98455749871215,0.0001515353097895078,-24.0,-68.0
global,0.0003414437535356196,20.428400216640647,-151.43565634232212,0.0004032074397075647,20.0,-160.0
global,0.00028468476073806315,8.765969413932176,-98.67905122583393,0.00030699142850409977,-32.0,60.0
global,0.002257222918485957,0.34839441506754426,142.315027085688,0.002225314537020795,-4.0,144.0
global,0.0007774486271554526,34.171179631830995,-110.87689700501609,0.0007806287369785947,-24.0,80.0
global,0.0004937584984071597,14.402789425326445,-72.3590336779429,0.0005647825714657495,-24.0,100.0
global,0.0010792369778152011,-49.924426548011645,17.68106602825738,0.0010732267145660002,-48.0,16.0
global,0.0007367141413074929,-36.20720473517354,49.281092184845974,0.0006662996652414543,-20.0,44.0
global,0.0011395006145271669,-5.150185953773068,-40.09603085358343,0.001132786733708091,-16.0,-52.0
global,0.0007484047785795145,4.2190475819253574,-7.499415247240981,0.0007713158932626252,0.0,-12.0
global,0.0009967847740850466,38.40377091081058,-89.53749570755926,0.0011340145171406801,-24.0,92.0
global,0.000980656571454741,-25.858424337965193,146.38535204609988,0.0010410086585482814,-32.0,136.0
global,0.0002657055040843348,12.79179128892451,88.27759217115359,0.00027708153012029335,0.0,-96.0
global,0.0014369434366998668,-35.153156758124894,63.50300030124775,0.0014043387803955865,-28.0,72.0
global,0.001459703010106228,45.54189922886189,67.93765053886683,0.001522150456053084,-36.0,-116.0
global,0.00015648949381985577,0.06461677247361665,-59.25176845021756,0.000177609356304953,-16.0,-72.0
global,0.0005428123370089244,53.104803220827954,-130.8046956902566,0.000512596623337136,-60.0,56.0
global,0.0002015079871183767,41.46866611182666,-73.22856304245474,0.00035836308905978775,-32.0,96.0
global,0.0010008464770909775,-43.20803275890328,-34.094547794236256,0.0010053876721273225,-28.0,-68.0
global,0.00017313655367279246,-38.40520429121185,165.69049448547491,0.00026025961877151893,-36.0,172.0
global,0.0018791145147813992,-61.86957741350687,92.74875633871521,0.0017830713894280148,-64.0,88.0
global,0.0007335437650491938,64.46823079988731,113.78033193329892,0.0007687660267101659,-28.0,-72.0
global,0.0012967455035416409,-52.83513580576567,134.96150939145085,0.0014567087016256197,-44.0,124.0
global,0.0006858855299174405,49.38654693253422,148.60959629731073,0.0007468161619833547,36.0,108.0
global,0.00046078373567215447,72.60995428373595,-161.65073449602977,0.00045352194236114585,-60.0,4.0
global,0.0008526339147312267,15.860475641562545,-156.15576206133255,0.0008153185576803557,-16.0,20.0
global,0.0008361029736975167,-13.03833096402219,54.03095122309919,0.0007761632163740817,-8.0,64.0
global,0.0010213349480274747,17.766926939963035,151.885896800094,0.0010148055037453307,-20.0,-28.0
global,0.0012680750475611013,27.120727244915205,-121.97470504773425,0.0012709938319419578,-12.0,48.0
global,0.00027145006752915535,34.64467523321771,-147.48031401153227,0.0002923758369963725,-24.0,20.0
global,0.0004923455098847507,20.783113479704646,37.7252104958199,0.0005975345623902006,0.0,-128.0
global,0.0023755747241751557,30.837746019911698,-158.25559924493453,0.0021170015925982,-28.0,24.0
global,0.0008003600759554086,-55.20467707907181,116.16938252653642,0.0007398525434801906,-60.0,92.0
global,0.0008590434574192729,8.470590016360397,144.37883362330427,0.0008318067811651231,0.0,-40.0
global,0.00029444822539947957,15.396588482762404,37.318699481797005,0.00034962568010421524,-36.0,-160.0
global,0.0008289621210851861,-81.8536451196686,51.708871608656985,0.0008535236160955861,-80.0,92.0
global,0.0003467523378563042,12.928563239860246,-155.04796063896882,0.00039317799710325563,-8.0,40.0
global,0.001604022225800028,10.455319932498176,-64.90508095582919,0.0016252832504568548,-8.0,120.0
global,0.0007729647329952627,-40.06392454328536,89.35967739560692,0.000688686730453858,-36.0,104.0
global,0.001139592210543272,30.396415790518866,-92.69041127808896,0.0013123722244099412,-32.0,104.0
global,0.0006752181328274487,-34.9437421739784,-56.619287374472336,0.0006554741136352016,-32.0,-56.0
global,0.0015565978870584196,-29.76399971826078,-168.94819946959413,0.0016824078968948886,-28.0,-164.0
