offset_deg,orientation_azimuth_deg,candidate_pole_lat,candidate_pole_lon,px,py,pz,preference_raw,preference_norm,hit_count_within_sigma,hit_fraction_within_sigma,mae_m,rmse_m,preference_0_1
4.1,297.0,85.9,-63.000000000000014,0.032459160482696495,-0.0637046893632178,0.997440782930944,562.657280350279,0.17517349948638822,515.3798908574438,0.1604545114749202,1327.1912087296853,1829.911353456284,0.7772254602990829
4.1,296.5,85.9,-63.49999999999997,0.03190200330418477,-0.06398551970004858,0.997440782930944,559.259121043208,0.17411554204333995,517.1087089780988,0.1609927487478514,1326.1495637648509,1828.4445998051808,0.7725314200300871
4.1,309.0,85.9,-51.0,0.04499479962650989,-0.05556395011764144,0.997440782930944,557.5944202440897,0.1735972665766157,689.4142483366988,0.2146370636166559,1354.5036332776517,1864.4403408922528,0.7702318890544113
4.1,296.0,85.9,-64.0,0.03134241666460775,-0.06426147729182421,0.997440782930944,555.9306156268751,0.17307927012044677,517.2527771548199,0.16103760185392896,1325.1120160307773,1826.9763745261296,0.7679335960177384
4.1,291.5,85.9,-68.50000000000003,0.026203901055581513,-0.06652247827294783,0.997440782930944,555.1465447209157,0.1728351633626761,527.4816177020286,0.16422217238543854,1316.0319921412538,1813.713553314001,0.7668505213076555
4.1,292.0,85.9,-68.0,0.02678341405941127,-0.06629127602805404,0.997440782930944,554.3499054274607,0.17258714365736633,526.617208641701,0.1639530537489729,1317.0242719044638,1815.190213289379,0.7657500852817278
4.85,327.5,85.14999999999999,-32.50000000000003,0.07130656693765539,-0.045427293196259134,0.9964194571285864,554.0972087147048,0.17250847095725552,536.1257083053035,0.16691335875009447,1430.1218919097535,1938.4813362419807,0.765401023204782
4.1,291.0,85.9,-69.0,0.02562239252323391,-0.06674861457356886,0.997440782930944,554.0692406000185,0.17249976357410288,527.9138222321924,0.16435673170367132,1315.0510518058784,1812.2365249521813,0.765362389507912
4.1,295.5,85.9,-64.50000000000001,0.030780443178654613,-0.06453254112330566,0.997440782930944,552.8739310308606,0.17212762485394165,517.3968453315412,0.16108245496000656,1324.0779697477808,1825.5067794768636,0.763711251128417
4.1,292.5,85.9,-67.49999999999999,0.027360887402564198,-0.0660550254458336,0.997440782930944,552.4614430970134,0.17199920395299295,522.1510951633423,0.16256260746056733,1318.0200105842184,1816.6663861577758,0.7631414617816007
4.35,305.5,85.65,-54.49999999999997,0.04404568410935523,-0.06174977171615397,0.997119322550888,552.3711311383204,0.17197108690483198,352.48680571129603,0.10974059953651805,1355.7135584075165,1859.7974185920937,0.7630167095458845
4.6,319.0,85.40000000000006,-41.0,0.06052689651455096,-0.05261522842127436,0.9967788784562471,551.3462122058296,0.1716519963280914,607.0072512521513,0.18898108694027121,1400.046943710392,1906.2046640272524,0.7616009399168512
4.1,290.5,85.9,-69.50000000000001,0.02503893274649447,-0.06696966770876236,0.997440782930944,550.6350316134977,0.1714305826941151,527.4816177020286,0.16422217238543854,1314.140247536416,1810.75924876229,0.7606185520894214
4.85,326.0,85.14999999999999,-34.0,0.07009298405232206,-0.04727831471419158,0.9964194571285864,550.4921585298528,0.1713861016593564,529.0663676459624,0.16471555655229211,1427.1252371654386,1934.2940907123814,0.7604211946534148
4.1,295.0,85.9,-64.99999999999999,0.030216125642782154,-0.06479869055193263,0.997440782930944,550.3666314560472,0.17134702100126,513.79514091351,0.15996112730806658,1323.051734189449,1824.0359184087743,0.7602477980919098
4.1,293.0,85.9,-67.00000000000001,0.027936277108209378,-0.06581374451768307,0.997440782930944,550.3475917122552,0.1713410933101666,487.09450549450753,0.15164835164835225,1319.0177776309185,1818.1419550455491,0.7602214975815467
10.35,232.5,79.65000000000002,-127.50000000000003,-0.10937053405036842,-0.14253445501563308,0.9837286289495359,549.7595807878151,0.1711580263972027,618.5807281154225,0.19258428646183762,1198.2855444700097,1582.7699722744399,0.7594092499178814
4.1,293.5,85.9,-66.5,0.028509539358193132,-0.06556745161807921,0.997440782930944,548.7492264308022,0.1708434702462024,483.20466472303383,0.1504373177842571,1320.0178433199121,1819.616804934374,0.7580135990347971
