n,z_min,z_max,z_median,spherical_r2,spherical_axis_lat,spherical_axis_lon,spherical_rmse,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon,best_plane_slope_m_per_degree,best_harmonic_k,best_harmonic_r2,best_harmonic_amplitude_m,best_harmonic_phase_deg,scheme
15,-132.0,70.0,-13.0,0.23882711693312553,38.08721432280899,-144.41928105738955,42.620005284452446,0.24461699031489126,40.0,-144.0,1.1594887646586074,4,0.34702031319220505,50.46153285171079,-93.65574676781763,cell_then_source
14,-136.0,160.65,-55.5,0.11522490433892474,10.209824765877608,-163.04909505347018,66.65355197032476,0.11750601637763725,12.0,-176.0,0.6203284753335736,2,0.27149985918997455,51.634875054753266,141.0933107982803,cell_then_source
15,-145.0,105.0,-13.0,0.25983969115628214,40.454990731723804,-144.26680803993344,56.14871428404295,0.2737327886082883,40.0,-140.0,1.26842457886577,2,0.12001745782017892,31.64489000798487,159.45130933508597,cell_then_source
15,-136.0,70.0,-13.0,0.09374540784691843,24.50812323631503,-123.09969139899972,45.97963140304935,0.09992636260233478,-40.0,88.0,-0.3471517075552766,2,0.5379488909572674,51.99723582061549,-167.88787190324075,cell_then_source
14,-132.0,70.0,-44.769999999999996,0.08096370323325364,36.98080295757716,-137.92746239753583,47.64596938460854,0.07398187931081901,-40.0,104.0,-0.266451525628045,2,0.5798592733976176,51.287896991610616,167.41837229567983,cell_then_source
17,-132.0,120.0,-13.0,0.09858240747657399,46.712372422091356,-150.2654459029004,53.01124400701487,0.09045253004079556,-52.0,36.0,-0.6017862537513166,4,0.25550449647639173,62.13217946007581,-98.56195132075334,cell_then_source
15,-158.0,82.0,-29.0,0.1406511555265414,47.90035246632968,-126.76136403626931,53.33643742657071,0.1440364558351015,-48.0,60.0,-0.7597863132425519,8,0.21988627217471945,34.642794981360026,-174.15758275982435,cell_then_source
15,-145.0,70.0,-14.4,0.20920070108705424,41.970902302518404,-146.4302174983633,44.78980782120369,0.20059291750126962,-44.0,32.0,-0.8434895201518318,2,0.4437120904107602,48.69646469884976,-165.34111221193476,cell_then_source
15,-158.0,70.0,-22.9,0.25689530029610286,31.850882110669083,-157.25769918761242,50.640096572455185,0.2607311891610625,-32.0,24.0,-0.9894513556340401,2,0.3939012683762123,55.53114189293122,-167.711607082333,cell_then_source
15,-152.5,70.0,-13.0,0.16536488391157578,2.598411488458677,-132.52948215002664,54.61102703537859,0.15305553809710581,0.0,-132.0,0.8399666704107202,3,0.3428378870210014,56.54321142471394,-177.53966588118632,cell_then_source
17,-136.0,70.0,-36.0,0.08500714619266903,58.390717966265925,174.1142151325161,45.663791977728124,0.07670865697143303,-60.0,-12.0,-0.5435765118297011,2,0.2854974878294144,40.586229821873154,-159.61233254446927,cell_then_source
15,-145.0,70.0,-13.0,0.15920914439166145,41.13813506866713,-138.52465695036483,47.10517720414239,0.16664134731322222,-40.0,44.0,-0.9583606088870139,2,0.3566526039412784,41.62017985442233,-169.67198712340073,cell_then_source
18,-136.0,120.0,-8.83,0.05149045330542634,-79.70052079752267,-30.11354819300658,58.86911188706288,0.056590241215210835,-80.0,-28.0,0.5115107097403898,4,0.27790994262371793,51.457556139514075,-116.01975644929799,cell_then_source
16,-145.0,70.0,-18.0,0.36567317461223114,-0.3553748517966719,-144.7187190668052,43.83216065893448,0.35655180647548856,-4.0,-144.0,1.0164221315328292,1,0.45845634317554296,61.92664312572664,144.61397259077475,cell_then_source
17,-150.0,70.0,-13.0,0.12260675199670068,47.49141220800632,-134.23292272386166,48.684128123630124,0.11313175165299261,-48.0,80.0,-0.4195400450133334,2,0.4494379439783627,46.87158263789013,177.31897663715318,cell_then_source
16,-136.0,93.33,-18.0,0.16991001260299943,8.690621886534291,-122.36780432432408,56.01453934558165,0.1538378809798736,8.0,-120.0,0.9500160976573442,2,0.34870546057802876,53.63834095255477,-174.48608909422867,cell_then_source
13,-150.0,70.0,-39.0,0.07467317801194018,65.45562556052386,-143.7639549658297,51.74991497592239,0.0842082823421535,44.0,-76.0,0.3307931316392143,2,0.5631618807238539,60.93402479434692,-169.7987591551837,cell_then_source
13,-136.0,70.0,-13.0,0.1342689929739801,31.553368978203117,-148.32533902225254,48.212604823334566,0.13807186944697247,-32.0,32.0,-1.0622363291040378,2,0.49133863526465993,53.09313402292911,-169.80858188488205,cell_then_source
17,-145.0,120.0,-7.74,0.1079764116741313,-50.18141526596829,-110.57360747109792,54.214627893943664,0.11145715706993142,-56.0,-120.0,0.6868775633886794,4,0.23219801822322927,51.034618104663565,-106.56712080610559,cell_then_source
16,-145.0,105.0,-10.865,0.0730600776926772,29.273420795981338,-98.12376966566276,56.28757401397061,0.08935550401131231,-40.0,108.0,-0.34575004442618495,7,0.26014826138728,47.200575334448956,-146.94961923217005,cell_then_source
