axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,r2,rmse,mae,scale_m_per_sigma,intercept_m,spearman,abs_spearman,kendall_tau,abs_kendall_tau,score,source_file,lambda_q,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm,path_m_mean,path_m_median,path_m_min,path_m_max,path_frac_below_threshold,path_integrated_penalty,ridge_crossings,longest_low_run_deg,longest_high_run_deg,mean_abs_dM_dtheta,max_abs_dM_dtheta
-5.0,-35.0,103.0,-12.45343971454516,-131.25294256849637,0.5588183086282749,28.58322880925089,20.35150888334389,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.644749925529019,-48.58017543859649,27.968365611940353,9.02328870426464,0.14926046645819652,0.1509822341902972,0.12837493973273784,0.17933773684960147,0.1270718232044199,0.0561763043446164,4,44.0,188.0,0.0006840722498048935,0.003743993706789489
-5.0,-35.0,103.0,-12.45343971454516,-131.25294256849637,0.5588183086282749,28.58322880925089,20.35150888334389,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.644749925529019,-48.58017543859649,27.968365611940353,9.02328870426464,0.14926046645819652,0.1509822341902972,0.12837493973273784,0.17933773684960147,0.1270718232044199,0.0561763043446164,4,44.0,188.0,0.0006840722498048935,0.003743993706789489
30.0,110.0,93.0,12.166192470836192,47.7843005278757,0.5588183084951741,28.583228813562545,20.351327893801447,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6422172924932499,-48.58017543859649,27.702354329505667,9.329063817488754,0.15111803439745247,0.1520978371170898,0.117851,0.18230454502718318,0.19889502762430938,0.3460111396593391,6,42.0,142.0,0.0008268002078083181,0.004118168872398804
30.0,110.0,93.0,12.166192470836192,47.7843005278757,0.5588183084951741,28.583228813562545,20.351327893801447,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6422172924932499,-48.58017543859649,27.702354329505667,9.329063817488754,0.15111803439745247,0.1520978371170898,0.117851,0.18230454502718318,0.19889502762430938,0.3460111396593391,6,42.0,142.0,0.0008268002078083181,0.004118168872398804
40.0,95.0,111.0,11.705246795036672,48.084060551674,0.5588183082336433,28.583228822034563,20.351220152519005,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6488086323171102,-48.58017543859649,28.008291132394977,9.177055222414252,0.142631713425322,0.14230433337266524,0.11901282889590532,0.18582177942563233,0.281767955801105,0.5446253550906944,8,54.0,118.0,0.0007397148302161887,0.003171387793010891
40.0,95.0,111.0,11.705246795036672,48.084060551674,0.5588183082336433,28.583228822034563,20.351220152519005,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6488086323171102,-48.58017543859649,28.008291132394977,9.177055222414252,0.142631713425322,0.14230433337266524,0.11901282889590532,0.18582177942563233,0.281767955801105,0.5446253550906944,8,54.0,118.0,0.0007397148302161887,0.003171387793010891
-20.0,-15.0,113.0,-13.182087719698082,-132.32702985624434,0.5588183081500515,28.58322882474243,20.351616945366356,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6359506492124372,-48.58017543859649,27.25151051033197,9.517433282437256,0.14747053596343807,0.14442742781824452,0.12762428040619106,0.17933773684960147,0.19337016574585636,0.11420748908366968,6,50.0,168.0,0.0006644907582674415,0.0026555198564448684
-20.0,-15.0,113.0,-13.182087719698082,-132.32702985624434,0.5588183081500515,28.58322882474243,20.351616945366356,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6359506492124372,-48.58017543859649,27.25151051033197,9.517433282437256,0.14747053596343807,0.14442742781824452,0.12762428040619106,0.17933773684960147,0.19337016574585636,0.11420748908366968,6,50.0,168.0,0.0006644907582674415,0.0026555198564448684
35.0,105.0,99.0,12.945305943492531,48.8841927324299,0.5588183080465154,28.583228828096377,20.35166311545295,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6443602896773621,-48.58017543859649,27.82719240733262,9.052128352224356,0.14691587910147952,0.14797748334145003,0.1194216628019127,0.1833500091929818,0.23204419889502761,0.4215252746522729,6,44.0,132.0,0.0006982749476379461,0.003341385842852679
35.0,105.0,99.0,12.945305943492531,48.8841927324299,0.5588183080465154,28.583228828096377,20.35166311545295,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6443602896773621,-48.58017543859649,27.82719240733262,9.052128352224356,0.14691587910147952,0.14797748334145003,0.1194216628019127,0.1833500091929818,0.23204419889502761,0.4215252746522729,6,44.0,132.0,0.0006982749476379461,0.003341385842852679
