n,gradient_r2,gradient_axis_lat,gradient_axis_lon,raw_best_harmonic_k,raw_best_harmonic_r2,residual_best_harmonic_k,residual_best_harmonic_r2,l1_r2,l1_delta_r2,l2_r2,l2_delta_r2,l3_r2,l3_delta_r2
81,0.032168612688559195,67.40677582797989,-125.80930640757808,8,0.04541086304708675,3,0.0373043716087581,0.032168612688559195,0.032168612688559195,0.10139842586209058,0.06922981317353138,0.18273761131906374,0.08133918545697316
81,0.04415373223532926,39.38310354085443,-140.23531295397504,2,0.08021112502663308,3,0.07721983620994555,0.04415373223532926,0.04415373223532926,0.17679550313570103,0.13264177090037177,0.2650799666327538,0.08828446349705277
81,0.021030170219247135,46.71501067698136,-123.46330422013234,2,0.1061254247151926,2,0.08770447133069448,0.021030170219247135,0.021030170219247135,0.16707230712946197,0.14604213691021484,0.29205338803766223,0.12498108090820026
81,0.0011215803979891525,37.567598505460246,20.679917802813215,7,0.058974099211054676,7,0.06117883315696482,0.0011215803979891525,0.0011215803979891525,0.1712659398144868,0.17014435941649764,0.2909207154768354,0.11965477566234861
81,0.030918263137375113,71.5324987949111,-133.49550619460942,2,0.057350960696612385,2,0.053605121291072866,0.030918263137375113,0.030918263137375113,0.10421222740127978,0.07329396426390467,0.20026733551458997,0.0960551081133102
81,0.030406700186194402,-6.906122318933098,-152.4817741249201,3,0.07327875022163455,3,0.07184280809826082,0.030406700186194402,0.030406700186194402,0.1285544628671511,0.09814776268095671,0.23329845669263582,0.10474399382548472
81,0.02456598560010459,59.03442847300342,-161.63677223155386,2,0.07045409994861784,2,0.06564575368409975,0.02456598560010459,0.02456598560010459,0.1436558430020778,0.1190898574019732,0.22900301107009313,0.08534716806801534
81,0.013265074876763983,51.765587941366945,-173.45483737667806,2,0.06935440331297027,2,0.06533090947923548,0.013265074876763983,0.013265074876763983,0.10759700306606645,0.09433192818930247,0.19241547485463006,0.08481847178856361
81,0.029054743022269403,30.60365848608036,-140.20220943110414,3,0.040568089942922936,3,0.05012386662981594,0.029054743022269403,0.029054743022269403,0.09010618533732517,0.06105144231505577,0.20860074910046267,0.1184945637631375
81,0.017463732630811135,44.19359456400549,-149.51972167730221,2,0.050679686867963536,2,0.04364147676196373,0.017463732630811135,0.017463732630811135,0.15447430430842823,0.1370105716776171,0.2516572170964605,0.09718291278803226
81,0.02283023729406941,37.750700871488604,-143.24322335994705,2,0.11640508724414678,2,0.10178831102996899,0.02283023729406941,0.02283023729406941,0.1879282393797984,0.165098002085729,0.25625522729032324,0.06832698791052483
81,0.061216918142782406,47.67596727786193,-117.81013646415697,2,0.11629452610426694,2,0.08921796224893441,0.061216918142782406,0.061216918142782406,0.19836693392062776,0.13715001577784536,0.26845953728928074,0.07009260336865297
81,0.012781306384859081,40.026073907112234,-169.55580698717273,8,0.03643233821705727,5,0.043183377072087414,0.012781306384859081,0.012781306384859081,0.08235324135870448,0.0695719349738454,0.18407351971676333,0.10172027835805886
81,0.016334444910548696,52.641320113465255,-144.87616217427902,8,0.04681580000858376,8,0.04586112883381377,0.016334444910548696,0.016334444910548696,0.07854995209798854,0.062215507187439845,0.16021998202535137,0.08167002992736283
81,0.044322825512307595,32.10358538037489,-162.06221519053926,2,0.0646711540159306,3,0.050368828087974715,0.044322825512307595,0.044322825512307595,0.1048019266969249,0.0604791011846173,0.18051763657018693,0.07571570987326204
81,0.010769065381811882,7.708120433566124,78.60973684426689,7,0.038825411444408986,8,0.04995139468232224,0.010769065381811882,0.010769065381811882,0.11644122779486288,0.105672162413051,0.20857241977949592,0.09213119198463304
81,0.04414482971979827,42.90283864360032,-141.1645134848437,2,0.07349198287136582,3,0.06287529101821954,0.04414482971979827,0.04414482971979827,0.15441198086816754,0.11026715114836927,0.26133439380193246,0.10692241293376492
81,0.009919982186312626,67.11794759404542,-116.58114038409613,7,0.033688840435359246,5,0.030804868622115622,0.009919982186312626,0.009919982186312626,0.0905771623649706,0.08065718017865797,0.16377313187329656,0.07319596950832596
81,0.04541364100034184,53.81968672235003,-147.56912134837344,2,0.060785352101662804,3,0.05927034475251847,0.04541364100034184,0.04541364100034184,0.16744662590858816,0.12203298490824632,0.2743428300667258,0.10689620415813761
81,0.03526443246253286,13.896840991903147,-160.29242828737543,5,0.040865315369111865,5,0.0657592567353601,0.03526443246253286,0.03526443246253286,0.06192773341912716,0.026663300956594305,0.147571031120594,0.08564329770146684
81,0.038572463477182795,36.369569409321606,-173.6407912259516,2,0.08618548412003901,2,0.07405788460195595,0.038572463477182795,0.038572463477182795,0.13965355369762233,0.10108109022043954,0.2425708227691914,0.10291726907156906
81,0.0342815619491994,54.024216979294,-121.379720529247,2,0.08990332998248729,2,0.07508012433876421,0.0342815619491994,0.0342815619491994,0.16064021513541715,0.12635865318621775,0.24270381677445052,0.08206360163903337
81,0.05817507476244399,29.454327628358566,-166.00854875141997,1,0.047268939889239414,3,0.0483413507732221,0.05817507476244399,0.05817507476244399,0.08346890933088169,0.0252938345684377,0.17782942134766833,0.09436051201678664
81,0.030867724765655136,53.30039172037203,-123.35480711613125,2,0.11369683386701279,2,0.09813794768003548,0.030867724765655136,0.030867724765655136,0.17816685317381897,0.14729912840816384,0.2402736954899004,0.062106842316081434
81,0.011132429650752118,73.29864282022127,123.97387751575059,8,0.0459498319798165,8,0.051145722176085595,0.011132429650752118,0.011132429650752118,0.09727612288872711,0.086143693237975,0.17642780643832057,0.07915168354959345
81,0.019039661963402565,49.35321964201081,-115.21782897224867,2,0.1049587032538788,2,0.09123152769612075,0.019039661963402565,0.019039661963402565,0.16576352573504072,0.14672386377163815,0.2805743606545932,0.11481083491955246
81,0.03771691229947449,49.875367022272606,-171.66309642244096,2,0.035697650290911764,2,0.031062905989352352,0.03771691229947449,0.03771691229947449,0.09552440572334298,0.05780749342386848,0.18942092965295265,0.09389652392960968
81,0.03539652082682798,66.35556638518706,-152.29429951024693,2,0.08286808494665887,2,0.07881573620549209,0.03539652082682798,0.03539652082682798,0.1783605238713114,0.14296400304448342,0.3077068017221172,0.12934627785080577
81,0.04777433954950672,69.58389579155673,-84.0275931609901,2,0.05384242187225885,4,0.05631728957841009,0.04777433954950672,0.04777433954950672,0.13517028505004203,0.08739594550053531,0.16866941207926056,0.033499127029218534
81,0.027744625735108053,46.066239694176495,-159.20677857617528,2,0.08827681134547116,2,0.0775743332573664,0.027744625735108053,0.027744625735108053,0.1473798300096405,0.11963520427453245,0.22960105256796393,0.08222122255832343
81,0.056372442319809646,58.00523372508628,-138.42122216697706,2,0.07262159272151703,2,0.06314857025158938,0.056372442319809646,0.056372442319809646,0.1449856591868105,0.08861321686700085,0.22702549616525425,0.08203983697844375
81,0.05274877447649129,56.348821150271434,-136.07246316976705,2,0.04769464652450062,3,0.07106915819046644,0.05274877447649129,0.05274877447649129,0.14528414263495504,0.09253536815846375,0.25741122398679883,0.1121270813518438
81,0.04304236312785048,66.64645772932366,-113.39035394587707,2,0.06321046233887073,2,0.054065384350919454,0.04304236312785048,0.04304236312785048,0.1356292170763983,0.09258685394854782,0.19935445393361872,0.06372523685722042
81,0.020560768530896167,62.80130435792616,-144.55378393379607,8,0.04446677350632078,3,0.041264309110536024,0.020560768530896167,0.020560768530896167,0.06274873858355356,0.0421879700526574,0.14508161684259524,0.08233287825904168
81,0.017654919850277673,41.212768085931536,-88.58130478442845,2,0.06472008371853721,2,0.05033019080955725,0.017654919850277673,0.017654919850277673,0.1377024108769891,0.12004749102671142,0.22156764937194995,0.08386523849496086
81,0.027204177333338575,51.22759853045731,-161.9270564833893,8,0.026179155467071946,5,0.035935499903367085,0.027204177333338575,0.027204177333338575,0.06355383506813095,0.03634965773479237,0.12370654523392222,0.06015271016579127
81,0.0490953194090723,67.60260895711251,-96.0720153100434,2,0.08913396274738661,2,0.07354275575537472,0.0490953194090723,0.0490953194090723,0.15263358202144195,0.10353826261236965,0.1957147450958987,0.04308116307445675
81,0.0017507003321456382,58.57294727186753,115.83196607712345,5,0.04935623923299659,3,0.052725519175348734,0.0017507003321456382,0.0017507003321456382,0.0803561068286055,0.07860540649645986,0.17541357490924214,0.09505746808063664
81,0.027848526857438327,39.633186280241944,-139.41483990304624,2,0.09787005707697727,2,0.08331999381138622,0.027848526857438327,0.027848526857438327,0.14024775577721393,0.1123992289197756,0.23305197719129933,0.0928042214140854
81,0.002350283938193587,72.1148646254456,24.528280938648127,2,0.08294063755856496,2,0.08517146446398416,0.002350283938193587,0.002350283938193587,0.16895077354253285,0.16660048960433926,0.24518820311599188,0.07623742957345903
81,0.027581510699176026,47.87870342164817,-169.42882291399357,2,0.06113342778021491,2,0.054620456071474144,0.027581510699176026,0.027581510699176026,0.10970661811143878,0.08212510741226275,0.18152112822827005,0.07181451011683126
81,0.015162277401939983,78.77465513826758,22.132371474160248,8,0.04370188148730092,3,0.05545251791187,0.015162277401939983,0.015162277401939983,0.10247244759303531,0.08731017019109533,0.20272769136737645,0.10025524377434114
81,0.03626672307788947,46.85487877521718,-136.6487833376724,2,0.09933839295187952,2,0.0798881661450127,0.03626672307788947,0.03626672307788947,0.14655757238854605,0.11029084931065658,0.2599892951631926,0.11343172277464653
81,0.026062426824531748,55.955193280614736,-155.28715113912807,2,0.04999564023871872,2,0.04380763599082116,0.026062426824531748,0.026062426824531748,0.0936708832053309,0.06760845638079915,0.16274620643422144,0.06907532322889054
81,0.019247462978266516,64.01212884348826,-142.67608800416602,2,0.07750933452391162,2,0.07308006528388422,0.019247462978266516,0.019247462978266516,0.1477988461005204,0.1285513831222539,0.2611667185808667,0.1133678724803463
81,0.039704721639274854,82.95166437751234,-144.5974500246205,2,0.052425804241600926,2,0.054901548257609845,0.039704721639274854,0.039704721639274854,0.13105837225033679,0.09135365061106193,0.22507190425417622,0.09401353200383944
81,0.035492843107111205,45.15352958801305,-132.36703239788065,3,0.06917884514375083,3,0.0907267298749388,0.035492843107111205,0.035492843107111205,0.13404947822893443,0.09855663512182322,0.2802410921002836,0.14619161387134916
81,0.05067950346454375,62.54583535359231,-152.96899277320506,2,0.049754900368983,2,0.044771971733624016,0.05067950346454375,0.05067950346454375,0.1327994752558449,0.08211997179130115,0.20974481227303599,0.07694533701719108
81,0.03013780914281272,52.14245390132198,-132.18364567259917,8,0.07486348497257334,8,0.059531490888962035,0.03013780914281272,0.03013780914281272,0.13146752045700716,0.10132971131419444,0.23267259102378757,0.10120507056678041
81,0.04170780010546016,56.054232820421305,-19.63149665164766,4,0.07942160380766095,4,0.07615521479291465,0.04170780010546016,0.04170780010546016,0.14793542463871168,0.10622762453325152,0.20545887006909747,0.05752344543038579
81,0.011454587394330362,52.615631350888286,147.28968681273517,7,0.03668934166704718,7,0.03924609494976772,0.011454587394330362,0.011454587394330362,0.05772894464631395,0.04627435725198359,0.10990358598827088,0.05217464134195693
81,0.016333459387492866,65.76864669688352,-159.3715441000788,8,0.05295278677790338,8,0.05891320840671366,0.016333459387492866,0.016333459387492866,0.06675299244456112,0.050419533057068255,0.13767933459555992,0.0709263421509988
81,0.03389595381830812,60.012766841439024,-150.78472540654604,8,0.07955189831793796,8,0.07463113360877627,0.03389595381830812,0.03389595381830812,0.1341419096034644,0.10024595578515627,0.2648800811420582,0.1307381715385938
81,0.02112868146984237,84.0766500780225,-109.34197347661517,2,0.09913661083660619,2,0.10400352224830534,0.02112868146984237,0.02112868146984237,0.14904400942402274,0.12791532795418037,0.28114234728504983,0.1320983378610271
81,0.03554916872086611,12.292552563106883,-163.1789754413076,2,0.05431785958512925,6,0.045699921341017635,0.03554916872086611,0.03554916872086611,0.1099707866184616,0.0744216178975955,0.22666728869904995,0.11669650208058835
81,0.050078358203622164,69.5720111503589,-117.25905658966916,2,0.06940995608580458,3,0.06555719899740664,0.050078358203622164,0.050078358203622164,0.15280829501512938,0.10272993681150722,0.25362043294145653,0.10081213792632715
81,0.03744507214449955,37.07054456014945,-175.25032975288985,5,0.043877567211857094,3,0.06347262569796674,0.03744507214449955,0.03744507214449955,0.12154696367371831,0.08410189152921876,0.21776769174792998,0.09622072807421167
81,0.027079347121841124,35.945055461998166,-120.56232446237897,2,0.106104649381484,5,0.09773727092149753,0.027079347121841124,0.027079347121841124,0.15153369053546806,0.12445434341362693,0.2033127603835162,0.05177906984804814
81,0.018508679129102812,55.50836439919835,170.73553235118948,2,0.07829997707446912,2,0.07852594260237267,0.018508679129102812,0.018508679129102812,0.1350125837419892,0.1165039046128864,0.23982624264941776,0.10481365890742855
81,0.054192156445341255,77.0458226718141,-98.46016874697116,2,0.06485589734980013,2,0.06553025364628084,0.054192156445341255,0.054192156445341255,0.16141710282682697,0.10722494638148572,0.28319080489695536,0.12177370207012839
81,0.027537420196968254,35.27252920958136,-150.37395010253246,8,0.05872761864893883,3,0.050481753812011254,0.027537420196968254,0.027537420196968254,0.09516834690263865,0.06763092670567039,0.20853772221307953,0.11336937531044089
81,0.01600729254452582,41.26673651125338,-151.37033548392301,2,0.08497983639243911,2,0.07461736400999319,0.01600729254452582,0.01600729254452582,0.11726470262569522,0.1012574100811694,0.2050729362145136,0.0878082335888184
81,0.010019283445315441,38.21203600323592,-155.70487493951384,2,0.05326186700458113,5,0.054325298236933994,0.010019283445315441,0.010019283445315441,0.09463979906372721,0.08462051561841177,0.16317628210540935,0.06853648304168214
81,0.018359993362549343,28.288211226984327,-174.2853221223856,2,0.0777009973150442,2,0.06805936521673761,0.018359993362549343,0.018359993362549343,0.10661993470056619,0.08825994133801685,0.2048660857349025,0.09824615103433632
81,0.007815398312066124,74.08461537722134,85.06736626886038,5,0.04937525353773686,2,0.05264776097920332,0.007815398312066124,0.007815398312066124,0.15304126397975215,0.14522586566768603,0.2570535655117685,0.10401230153201635
81,0.03411104139173837,57.48357796942246,-138.46761329750504,2,0.08862415078011354,2,0.0762006696771581,0.03411104139173837,0.03411104139173837,0.14754402321720084,0.11343298182546246,0.27509599105652527,0.12755196783932443
81,0.03744130138042412,52.93335251689347,-125.8759490105302,8,0.06293578382297826,8,0.05335415862042303,0.03744130138042412,0.03744130138042412,0.11814229330293657,0.08070099192251246,0.19011278615723803,0.07197049285430146
81,0.009194006045268321,48.32069689679735,-167.42618204564414,8,0.0442057041770193,8,0.04421337643649792,0.009194006045268321,0.009194006045268321,0.06653941804682861,0.05734541200156029,0.16394993893857424,0.09741052089174562
81,0.007652930198929653,-12.92316145528484,174.31582621443664,5,0.043148554626644575,5,0.04803689635630426,0.007652930198929653,0.007652930198929653,0.09592702358128258,0.08827409338235293,0.18023539530664645,0.08430837172536387
81,0.035575638184216385,39.354522582394324,-155.80398701930932,2,0.10569713496990929,2,0.08779675641864526,0.035575638184216385,0.035575638184216385,0.13873332171269592,0.10315768352847954,0.2454924371943017,0.10675911548160577
81,0.03379031634616414,46.8409781214722,-132.65939863084645,2,0.04260105699188854,5,0.06306659606037857,0.03379031634616414,0.03379031634616414,0.16006678553147935,0.1262764691853152,0.193455574480646,0.03338878894916664
81,0.03809060366133099,67.29748122331937,-115.74849478330177,8,0.05477702719185973,3,0.057202095485234694,0.03809060366133099,0.03809060366133099,0.11693822347191885,0.07884761981058785,0.23829847971883122,0.12136025624691238
81,0.005749348125377751,-9.281728429243177,-139.98796020246255,2,0.0864771513233068,2,0.07905245369132008,0.005749348125377751,0.005749348125377751,0.14311333901694911,0.13736399089157136,0.231914226917868,0.08880088790091889
81,0.034695989072553335,60.87080120292149,-122.98137351184363,2,0.050388142866256036,3,0.05224147037372551,0.034695989072553335,0.034695989072553335,0.15215947113902784,0.1174634820664745,0.24015481431397578,0.08799534317494795
81,0.04471042538182335,65.73405112079743,-112.315376844138,2,0.06414643014409471,2,0.05336900204063799,0.04471042538182335,0.04471042538182335,0.1388610967437569,0.09415067136193356,0.20274416173248433,0.06388306498872742
81,0.019112652277282427,54.109554681370426,-108.22093840085365,2,0.09355786071904859,2,0.08220101984880779,0.019112652277282427,0.019112652277282427,0.1300062449638807,0.11089359268659826,0.20468782817580322,0.07468158321192253
81,0.03474705013345569,30.18710168819212,179.4116196481172,2,0.0365415352830899,3,0.04189821962839968,0.03474705013345569,0.03474705013345569,0.10017722801678308,0.06543017788332739,0.20400659074432292,0.10382936272753984
81,0.01992132176207484,37.41040487455886,-93.35858679546418,3,0.08042342437622696,3,0.07189683608009434,0.01992132176207484,0.01992132176207484,0.11399442852045005,0.09407310675837521,0.20502511963366699,0.09103069111321693
81,0.06639257477155747,46.81737503898802,-153.68244349067078,2,0.13272432889209884,2,0.11104402622429144,0.06639257477155747,0.06639257477155747,0.2022196529594532,0.13582707818789574,0.31210017428302994,0.10988052132357673
81,0.023631348776216532,50.88734285902036,-172.69327786790535,8,0.02579454738741971,3,0.028919727352545332,0.023631348776216532,0.023631348776216532,0.04731610297392452,0.02368475419770799,0.1178825411964306,0.07056643822250608
81,0.03501667481989268,66.16839939299662,-128.73345816350323,2,0.13888570587346938,2,0.12890782878215767,0.03501667481989268,0.03501667481989268,0.21815935213106463,0.18314267731117195,0.29953605777907333,0.0813767056480087
81,0.029529955475247727,62.73574927609452,-152.3658921878175,2,0.09470257098389023,2,0.0861450057089963,0.029529955475247727,0.029529955475247727,0.139008234998946,0.10947827952369826,0.27566333697441314,0.13665510197546715
81,0.014717769007564163,85.1455922566991,174.3279903851078,2,0.0469158809700595,2,0.05062385851855622,0.014717769007564163,0.014717769007564163,0.0957629828947969,0.08104521388723274,0.17534449008171216,0.07958150718691526
81,0.02700047237469727,52.71658423479989,-157.19322538364966,8,0.04478391284388128,8,0.03837585042396774,0.02700047237469727,0.02700047237469727,0.05419831049288393,0.027197838118186657,0.13267867997054872,0.07848036947766479
81,0.04926922491682495,78.69834925215197,-97.8211374867,2,0.06131150255677509,5,0.05967735539613561,0.04926922491682495,0.04926922491682495,0.1414697129569492,0.09220048804012426,0.24321603893819554,0.10174632598124633
81,0.040592915006690156,48.3460599798173,-142.025049977303,2,0.09805538359614563,2,0.0793572298742038,0.040592915006690156,0.040592915006690156,0.15938703815971744,0.11879412315302729,0.2416223585979148,0.08223532043819737
81,0.021129949934407755,44.19600953073034,-142.05184806547825,8,0.0859358491283928,8,0.07273074050859785,0.021129949934407755,0.021129949934407755,0.10043266821447505,0.0793027182800673,0.181139207325549,0.08070653911107395
81,0.039144322322988256,42.86016212332146,-138.615281322157,8,0.07130873439985386,8,0.058081226040446965,0.039144322322988256,0.039144322322988256,0.1380087414706359,0.09886441914764765,0.2934947259308651,0.1554859844602292
81,0.004264576153551358,82.38820710569804,-117.54469741418994,5,0.092140841119147,5,0.09593798790107522,0.004264576153551358,0.004264576153551358,0.09680647690620181,0.09254190075265045,0.1645845459464702,0.0677780690402684
81,0.03208206256736479,71.87573741001455,-113.32921118417885,8,0.0746150408556484,8,0.06958960927209956,0.03208206256736479,0.03208206256736479,0.1219686082283542,0.08988654566098941,0.22101041693906753,0.09904180871071333
81,0.020520668321348134,62.645594782718035,-156.96063432836678,2,0.06502804523139072,2,0.0620671494295012,0.020520668321348134,0.020520668321348134,0.11431024135945433,0.0937895730381062,0.19143520385915602,0.07712496249970169
81,0.017361854256634945,59.72726060336712,-129.31058236876376,8,0.04994100096638865,8,0.04757376053266482,0.017361854256634945,0.017361854256634945,0.06377131535548941,0.046409461098854465,0.13958913838172304,0.07581782302623363
81,0.023332766155185758,15.474144698752184,-141.47669795750045,2,0.1102371040726784,2,0.08678863729444342,0.023332766155185758,0.023332766155185758,0.12354596621185576,0.10021320005667,0.247067622787971,0.12352165657611525
81,0.0028130361022290495,67.71811673964088,-166.13532560231945,8,0.04497285580118304,8,0.04761969503418351,0.0028130361022290495,0.0028130361022290495,0.045030050017529244,0.042217013915300194,0.12995264728825473,0.08492259727072549
81,0.026517954920839082,49.356029066503815,-143.29990446122974,2,0.06437531258990503,2,0.05189045830948602,0.026517954920839082,0.026517954920839082,0.11314246392459804,0.08662450900375895,0.1958824639255976,0.08274000000099957
81,0.04540756963156356,31.596449015509325,-141.4198024115483,3,0.06346123463938813,3,0.07646952724363065,0.04540756963156356,0.04540756963156356,0.11491135739219116,0.0695037877606276,0.23974750557893731,0.12483614818674615
81,0.01095390989882672,58.4679425602926,-169.15295788497895,2,0.08099500983165842,2,0.07746753445931864,0.01095390989882672,0.01095390989882672,0.1530214790369051,0.1420675691380784,0.27822960082803627,0.12520812179113117
81,0.0459991356500582,71.37937098040882,-71.85492906509069,2,0.07250695130561657,2,0.0763116017101384,0.0459991356500582,0.0459991356500582,0.14290853458683417,0.09690939893677597,0.20933051550606419,0.06642198091923002
81,0.022918743394712005,51.5744052898123,-149.34140957274053,8,0.051339963186269766,8,0.04460905362787726,0.022918743394712005,0.022918743394712005,0.06537567071079786,0.04245692731608586,0.16972062996261406,0.1043449592518162
81,0.030085252948345964,58.28136390251156,-103.80772967961293,8,0.05600791489242796,8,0.050782860974705746,0.030085252948345964,0.030085252948345964,0.10643929473724867,0.0763540417889027,0.17922789939919603,0.07278860466194736
81,0.009008379575140446,83.2260103731078,166.2382361498587,3,0.029476365669338755,3,0.04108395647704943,0.009008379575140446,0.009008379575140446,0.08127829859284186,0.07226991901770141,0.2072929327870875,0.12601463419424563
81,0.026076288735709663,67.42687905637065,173.12120092719664,2,0.05335211018814101,2,0.05444660962124981,0.026076288735709663,0.026076288735709663,0.0877662072950266,0.061689918559316936,0.20075740960324684,0.11299120230822024
81,0.012850188654579764,37.511385456862605,68.15331809488845,5,0.09012346363108004,7,0.10275244508919212,0.012850188654579764,0.012850188654579764,0.2063434452389068,0.19349325658432703,0.26884556426554285,0.06250211902663605
81,0.026012253546849218,34.366820159225774,-156.98492321946156,2,0.10529806093274408,2,0.08926633830447439,0.026012253546849218,0.026012253546849218,0.1412907637200017,0.11527851017315249,0.24780968821662164,0.10651892449661993
81,0.031945328496451486,40.6424911065361,-151.5819585609151,3,0.044257166785250046,3,0.06952280818574463,0.031945328496451486,0.031945328496451486,0.1175269110678786,0.08558158257142712,0.25767994070254474,0.14015302963466614
81,0.024990768692004006,20.97083880520356,-117.17906459405862,2,0.20880004705654487,2,0.1813025605475378,0.024990768692004006,0.024990768692004006,0.2752923926322772,0.2503016239402732,0.33844245814170415,0.06315006550942692
81,0.02149210302098814,53.57401700660009,-135.49985496796393,2,0.07894261885177845,3,0.06670912056521872,0.02149210302098814,0.02149210302098814,0.14029555924283788,0.11880345622184973,0.24829348011821317,0.1079979208753753
81,0.0011913603054405364,56.91925269271362,-173.26871906577722,8,0.04539870377166155,8,0.046589350069736524,0.0011913603054405364,0.0011913603054405364,0.17310920631923088,0.17191784601379034,0.2494212908531962,0.07631208453396532
81,0.03816779893971656,63.05802461747248,-112.64915974138148,8,0.049782081870990424,3,0.05241654981340238,0.03816779893971656,0.03816779893971656,0.10281289789195991,0.06464509895224335,0.1736274672927547,0.07081456940079478
81,0.021132870997014108,-3.458181086192361,-173.87389443719084,5,0.0698027102114348,5,0.08064990238601011,0.021132870997014108,0.021132870997014108,0.11927735009210971,0.0981444790950956,0.21406891620575685,0.09479156611364714
81,0.014541412713723334,62.865167337948066,-170.3123273987024,8,0.04559350405147666,8,0.045346683355678485,0.014541412713723334,0.014541412713723334,0.08257542861075096,0.06803401589702762,0.1738532402578824,0.09127781164713145
81,0.06639223215824941,78.67958381820843,-139.03943375027006,8,0.07115202961668976,8,0.06682820958639113,0.06639223215824941,0.06639223215824941,0.15601993700325956,0.08962770484501015,0.27108455815049337,0.11506462114723381
81,0.039286408966557995,70.16290554621196,-123.54350790545035,4,0.04368440251329364,4,0.04744655697841005,0.039286408966557995,0.039286408966557995,0.09098326526663503,0.05169685630007703,0.17857231310632127,0.08758904783968624
81,0.03120959610075169,51.404700737314535,-161.13236516520104,2,0.09676813196528478,2,0.08945580059476854,0.03120959610075169,0.03120959610075169,0.1568047148378381,0.1255951187370864,0.2922276718201873,0.13542295698234919
81,0.037398835094591965,34.94046406535743,-150.64722038048228,2,0.08630361712820478,3,0.07093251003655399,0.037398835094591965,0.037398835094591965,0.10871206816882939,0.07131323307423743,0.20055164935711012,0.09183958118828073
81,0.033074996737724405,43.93497865512491,-126.59214333009815,2,0.12076913514016441,2,0.09998137189643841,0.033074996737724405,0.033074996737724405,0.18916430545458918,0.15608930871686477,0.2653689882645113,0.0762046828099221
81,0.013810183414208699,53.26187043042959,-145.14292732713108,3,0.08788829879772087,3,0.10968763570013484,0.013810183414208699,0.013810183414208699,0.06383151690305822,0.05002133348884952,0.2351392398227058,0.17130772291964758
81,0.026504636996491415,50.067485923460715,-177.14430412691493,2,0.059420469696605305,2,0.054991859496267614,0.026504636996491415,0.026504636996491415,0.11090653556340746,0.08440189856691604,0.21911294524082459,0.10820640967741713
81,0.04149721158451858,56.176441978204764,-74.56935404748265,2,0.07977163458201963,5,0.07732180583916648,0.04149721158451858,0.04149721158451858,0.17263898410804712,0.13114177252352854,0.2078807297610039,0.03524174565295679
81,0.018588033468420306,60.83028036006994,176.6348899137116,2,0.07788233912467524,2,0.07725015864543061,0.018588033468420306,0.018588033468420306,0.13554724032810317,0.11695920685968286,0.28243249659508984,0.14688525626698667
81,0.01995115722435503,41.28894173803551,-145.56763894829214,8,0.04985379855445038,3,0.03993866462363371,0.01995115722435503,0.01995115722435503,0.07121563237117767,0.05126447514682264,0.1513458985441476,0.08013026617296992
81,0.009247000725407739,32.4640915624214,-177.64757018266442,6,0.03907145790748723,5,0.04370257320826143,0.009247000725407739,0.009247000725407739,0.11305778663004928,0.10381078590464154,0.21142419082354225,0.09836640419349296
81,0.04916174006804175,67.87091054039486,-93.5269064062109,2,0.15540402899727124,2,0.14114275010864374,0.04916174006804175,0.04916174006804175,0.2584538873717672,0.20929214730372547,0.31325435549296143,0.05480046812119421
81,0.027277469878173366,65.89787148521728,-170.68948279641322,2,0.08167488393596156,2,0.08057491333794131,0.027277469878173366,0.027277469878173366,0.13700439793158792,0.10972692805341455,0.23675116649149297,0.09974676855990505
81,0.039206076389630806,65.50741700144152,-136.494997162854,2,0.03705341309021715,7,0.033621121765925355,0.039206076389630806,0.039206076389630806,0.09845563647401556,0.059249560084384756,0.13627274414796176,0.03781710767394619
81,0.007493295197426808,69.95912238790214,-22.984458773793584,8,0.0723992985740135,8,0.0758656432796273,0.007493295197426808,0.007493295197426808,0.10750199198073818,0.10000869678331137,0.23246504219054565,0.12496305020980747
81,0.035650922893805004,68.20835134823014,-69.67906833939202,8,0.0672102187638417,8,0.07097432379519186,0.035650922893805004,0.035650922893805004,0.13496302430482565,0.09931210141102065,0.2047720047650915,0.06980898046026585
81,0.0228235139995403,27.416023291661848,-157.26869145536224,2,0.08605628713485969,2,0.06952857608545948,0.0228235139995403,0.0228235139995403,0.09720637927107367,0.07438286527153337,0.17272958097048852,0.07552320169941484
81,0.023037451816085852,72.25416182551251,-171.59948197401675,2,0.07087644261456238,2,0.07286055194057073,0.023037451816085852,0.023037451816085852,0.11961323143141689,0.09657577961533104,0.20768736653532016,0.08807413510390327
81,0.004551604699584044,32.4942758344368,-130.24526692613335,8,0.04853742801366723,8,0.04395027896483228,0.004551604699584044,0.004551604699584044,0.09979849766880855,0.0952468929692245,0.17660816665896029,0.07680966899015174
81,0.06765434208950893,68.83381326835533,-144.11859147942081,2,0.049696354401905896,3,0.04571055057760509,0.06765434208950893,0.06765434208950893,0.14942717264002248,0.08177283055051354,0.2646597149255563,0.11523254228553381
81,0.0530869827399173,73.90006056677538,-166.21733301894506,2,0.07627327488647151,2,0.0799021126781917,0.0530869827399173,0.0530869827399173,0.1913195673116056,0.1382325845716883,0.29494383465573726,0.10362426734413166
81,0.029193739732527035,30.78077394770767,-146.28450225107986,2,0.06948906671649924,2,0.05117037708892136,0.029193739732527035,0.029193739732527035,0.10851228743817065,0.07931854770564362,0.21231880334179976,0.1038065159036291
