mode,gradient_r2,l1_r2,l2_r2,l3_r2,l2_delta_r2,l3_delta_r2,residual_best_harmonic_k,residual_best_harmonic_r2
global,0.0011017565171663746,0.0011017565171663746,0.0019402588241917984,0.004082156246666635,0.0008385023070254238,0.0021418974224748366,3,0.0004949975673322893
global,0.00045409512831395826,0.00045409512831395826,0.002076947565897047,0.004786115908317012,0.0016228524375830888,0.0027091683424199653,6,0.0009681400550426433
global,0.0002203123239905569,0.0002203123239905569,0.0010144488549521657,0.004223678715323476,0.0007941365309616089,0.00320922986037131,8,0.00032034254879764745
global,0.0009028767629816192,0.0009028767629816192,0.0012969917410857734,0.003348621599897572,0.0003941149781041542,0.0020516298588117987,4,0.0005973410891233488
global,0.0014889798900737938,0.0014889798900737938,0.003516487249263567,0.00404147665342891,0.002027507359189773,0.0005249894041653436,5,0.0007504652209477936
global,0.002270207134500546,0.002270207134500546,0.002989721808649426,0.005738278769556793,0.00071951467414888,0.002748556960907367,3,0.0012482779055892346
global,0.0010869284411454405,0.0010869284411454405,0.002680053725209741,0.005328117419686196,0.0015931252840643007,0.0026480636944764546,7,0.0026151752856694577
global,0.00017715245742411234,0.00017715245742411234,0.0020729285162670585,0.004751190899445867,0.0018957760588429462,0.002678262383178809,5,0.0011921996885377872
global,0.002202624170264955,0.002202624170264955,0.002618927160237705,0.004537429652223368,0.00041630298997274995,0.001918502491985663,5,0.0010580957318727657
global,0.001974692509062348,0.001974692509062348,0.0026549769174991633,0.002979907924765768,0.0006802844084368154,0.0003249310072666045,5,0.00029227893624717005
global,0.002639678981605331,0.002639678981605331,0.0032202326975322437,0.0037211471017006836,0.0005805537159269125,0.0005009144041684399,6,0.0013452608346484762
global,0.0008799534234723572,0.0008799534234723572,0.002357069365832354,0.0036637273809064785,0.0014771159423599967,0.0013066580150741247,5,0.0015931333257255265
global,5.226864846175072e-05,5.226864846175072e-05,0.0019091637842790776,0.0037575095408013404,0.001856895135817327,0.0018483457565222627,4,0.0021281792695273527
global,0.00366566872859575,0.00366566872859575,0.004295552029573657,0.006368893927517272,0.000629883300977907,0.0020733418979436147,5,0.0006668010760969567
global,0.0012166135610738316,0.0012166135610738316,0.002074762281229048,0.004753721976601066,0.0008581487201552163,0.0026789596953720185,6,0.0015257016401589718
within_cells,0.003496358454038284,0.003496358454038284,0.06984421859625933,0.1454420048192374,0.06634786014222105,0.07559778622297808,8,0.01896774365900611
within_cells,0.0034608229877696184,0.0034608229877696184,0.07021975266013625,0.14892843639169007,0.06675892967236663,0.07870868373155382,8,0.019462917728779172
within_cells,0.003401208662625166,0.003401208662625166,0.06959205740696228,0.14749631299488508,0.06619084874433712,0.0779042555879228,8,0.017889099953177223
within_cells,0.0034544342753309865,0.0034544342753309865,0.06930770943917819,0.14658106650621605,0.0658532751638472,0.07727335706703786,8,0.01988359019929864
within_cells,0.0035315564345582695,0.0035315564345582695,0.06876821537332967,0.14971427635127044,0.0652366589387714,0.08094606097794077,8,0.02016383892058904
within_cells,0.003558597772062577,0.003558597772062577,0.06983584155762601,0.14626993222992402,0.06627724378556343,0.076434090672298,8,0.01909876283006995
within_cells,0.0034185755340450097,0.0034185755340450097,0.07059528587411368,0.1464700923516653,0.06717671034006867,0.07587480647755163,8,0.019219169616915388
within_cells,0.003361305197069231,0.003361305197069231,0.07052291888723417,0.14719556749867924,0.06716161369016493,0.07667264861144507,8,0.019785963657312555
within_cells,0.0033312259126014876,0.0033312259126014876,0.07013919472087116,0.145332654753774,0.06680796880826967,0.07519346003290284,8,0.02261352186800647
within_cells,0.0035388895151150512,0.0035388895151150512,0.06885689999904598,0.14538711379948854,0.06531801048393093,0.07653021380044256,8,0.020880812297421003
within_cells,0.003588764367605246,0.003588764367605246,0.06896949864421897,0.14610284963731368,0.06538073427661373,0.07713335099309471,8,0.01940729039526301
within_cells,0.0033020176221041364,0.0033020176221041364,0.07198627874152563,0.1476687760655736,0.0686842611194215,0.07568249732404797,8,0.02022448382995279
within_cells,0.0033389528903229326,0.0033389528903229326,0.07045253040898991,0.14751610934863468,0.06711357751866698,0.07706357893964477,8,0.021036102993014505
within_cells,0.003429200621596573,0.003429200621596573,0.07033881671961228,0.1492798923338391,0.06690961609801571,0.07894107561422681,8,0.021265452157917752
within_cells,0.00335672333654613,0.00335672333654613,0.07177079219964155,0.15304933375776164,0.06841406886309542,0.08127854155812009,8,0.020031224223768906
within_cells,0.0034401309548981462,0.0034401309548981462,0.06916251071315249,0.14395628646691938,0.06572237975825435,0.07479377575376689,8,0.01825764478161862
within_cells,0.0034375560173564024,0.0034375560173564024,0.06819237972967851,0.14372456847346726,0.06475482371232211,0.07553218874378875,8,0.021102505703789576
within_cells,0.0033877896942624552,0.0033877896942624552,0.07065145688376107,0.1499470538619142,0.06726366718949861,0.07929559697815314,8,0.02065557191257006
within_cells,0.003498777771871575,0.003498777771871575,0.06827135809414286,0.14325449561286474,0.06477258032227129,0.07498313751872188,8,0.019056488875052846
within_cells,0.003420136300198884,0.003420136300198884,0.07092884612873718,0.14796148741877035,0.0675087098285383,0.07703264129003318,8,0.01900401690064668
within_cells,0.003517310772983895,0.003517310772983895,0.06828317545024354,0.14571008525398554,0.06476586467725964,0.077426909803742,8,0.018571187475583728
within_cells,0.0032646135836513768,0.0032646135836513768,0.07117017793895519,0.14798345885072706,0.06790556435530382,0.07681328091177186,8,0.0198580096623856
within_cells,0.003617556678293554,0.003617556678293554,0.06741432416605997,0.14392521236599476,0.06379676748776641,0.07651088819993479,8,0.020125639360573988
within_cells,0.003421277120140287,0.003421277120140287,0.07020505598162641,0.14710483983638545,0.06678377886148612,0.07689978385475904,8,0.01946948978298213
within_cells,0.003582414513689791,0.003582414513689791,0.06719602134117408,0.14415313056555545,0.06361360682748429,0.07695710922438137,8,0.01820104441040238
within_cells,0.0033993889863751514,0.0033993889863751514,0.07069362546737035,0.14833190591128453,0.0672942364809952,0.07763828044391419,8,0.019842415587913886
within_cells,0.0034254825248446474,0.0034254825248446474,0.07075526919411357,0.1469502738843178,0.06732978666926892,0.07619500469020424,8,0.020236021818685335
within_cells,0.0032785915024166057,0.0032785915024166057,0.06962263968318394,0.14640040311979596,0.06634404818076733,0.07677776343661202,8,0.019772246005359317
within_cells,0.003365256743062095,0.003365256743062095,0.07133918830984531,0.15109403759875206,0.06797393156678322,0.07975484928890675,8,0.018730626937037975
within_cells,0.0034565745549771654,0.0034565745549771654,0.06852560900812221,0.1444532124699992,0.06506903445314505,0.07592760346187699,8,0.01956650050089226
within_cells,0.0035375267860072723,0.0035375267860072723,0.06798243358549638,0.14593727873597895,0.06444490679948911,0.07795484515048257,8,0.019801287303147452
within_cells,0.003507644269306165,0.003507644269306165,0.07039021993394756,0.14927654341494578,0.0668825756646414,0.07888632348099822,8,0.019502017994245113
within_cells,0.003432339884670177,0.003432339884670177,0.07101869031126018,0.14824035338068853,0.06758635042659,0.07722166306942835,8,0.019527225880202503
within_cells,0.003372662131048476,0.003372662131048476,0.06927553284049359,0.14640173278625357,0.06590287070944512,0.07712619994575998,8,0.021888641296214262
within_cells,0.003319879898807998,0.003319879898807998,0.07095687184135113,0.14853619284264608,0.06763699194254313,0.07757932100129494,8,0.02084459013131812
within_cells,0.0033160048896184735,0.0033160048896184735,0.07104559770199126,0.14750753925005322,0.06772959281237279,0.07646194154806196,8,0.020278554587842224
within_cells,0.0034904007562823747,0.0034904007562823747,0.06920790915150576,0.14512141356120367,0.06571750839522339,0.07591350440969791,8,0.019574614948552393
within_cells,0.0036632257381665756,0.0036632257381665756,0.06876764513109612,0.1467200465517089,0.06510441939292955,0.07795240142061277,8,0.018680307386244266
within_cells,0.003360605297324626,0.003360605297324626,0.07049408511400146,0.14871410525447282,0.06713347981667683,0.07822002014047136,8,0.019121515151775292
within_cells,0.00335810670742398,0.00335810670742398,0.07030614403564095,0.14585072803771093,0.06694803732821697,0.07554458400206998,8,0.01968513296575569
within_cells,0.0035101975228774007,0.0035101975228774007,0.06911162427248663,0.14486407788460798,0.06560142674960923,0.07575245361212135,8,0.02044012191663369
within_cells,0.0034401942566933963,0.0034401942566933963,0.06918725399275694,0.14316702279029025,0.06574705973606354,0.07397976879753332,8,0.018920721139560448
within_cells,0.0033465137348469565,0.0033465137348469565,0.07158309130025176,0.15043388056643803,0.0682365775654048,0.07885078926618627,8,0.019719264149401505
within_cells,0.003196512550748598,0.003196512550748598,0.07184769476460418,0.1509090787849361,0.06865118221385558,0.07906138402033192,8,0.02340969881926591
within_cells,0.0035001305073852906,0.0035001305073852906,0.06848487730235187,0.14733726870837038,0.06498474679496657,0.07885239140601852,8,0.01912690508867232
within_cells,0.0034156268703773307,0.0034156268703773307,0.06915822489212564,0.14587190555178964,0.06574259802174831,0.076713680659664,8,0.021513627518909728
within_cells,0.003469672973290039,0.003469672973290039,0.06984285226018627,0.1454509809047999,0.06637317928689623,0.07560812864461364,8,0.019574390306910883
within_cells,0.003514388682234637,0.003514388682234637,0.0698839955627436,0.14855357562218274,0.06636960688050897,0.07866958005943914,8,0.018777963184229085
within_cells,0.003641172996277864,0.003641172996277864,0.06957894927645059,0.14891030752533274,0.06593777628017272,0.07933135824888216,8,0.017412699594660852
within_cells,0.003431549445926385,0.003431549445926385,0.07098755309964311,0.14751562350326664,0.06755600365371672,0.07652807040362353,8,0.01907354995365762
within_cells,0.003387393177842979,0.003387393177842979,0.06893563422686677,0.14592751814267801,0.06554824104902379,0.07699188391581124,8,0.02068271759589102
within_cells,0.003487611544850666,0.003487611544850666,0.06806092303869926,0.14527547060980428,0.0645733114938486,0.07721454757110502,8,0.019441833684806342
within_cells,0.003460209398358338,0.003460209398358338,0.06878756216268989,0.14524358407659876,0.06532735276433155,0.07645602191390888,8,0.019832741982871216
within_cells,0.0034917722867150447,0.0034917722867150447,0.06974201210939157,0.14680237249020778,0.06625023982267653,0.0770603603808162,8,0.018401277555609608
within_cells,0.0034882094469259606,0.0034882094469259606,0.07042427238200444,0.1463574711893597,0.06693606293507848,0.07593319880735527,8,0.019070855254940566
within_cells,0.0034406431988237562,0.0034406431988237562,0.06808160853283274,0.14268979029345563,0.06464096533400898,0.0746081817606229,8,0.01985181433264116
within_cells,0.0033992388825674347,0.0033992388825674347,0.0714883241256904,0.15089410740046372,0.06808908524312296,0.07940578327477332,8,0.020114269464258427
within_cells,0.003368481661660816,0.003368481661660816,0.07010392957736356,0.14606927446206663,0.06673544791570274,0.07596534488470308,8,0.019587793476572024
within_cells,0.003411771883058967,0.003411771883058967,0.0699741867624849,0.14457140298689053,0.06656241487942594,0.07459721622440563,8,0.020216521382217967
within_cells,0.0035987140269230222,0.0035987140269230222,0.06851645947178797,0.1459172373320483,0.06491774544486495,0.07740077786026034,8,0.020824618742857792
within_cells,0.0033713683990109766,0.0033713683990109766,0.06985912185180698,0.14707280414827095,0.066487753452796,0.07721368229646397,8,0.018962884006010428
within_cells,0.0035648902068301513,0.0035648902068301513,0.06955193656331604,0.14850145742844123,0.06598704635648589,0.07894952086512519,8,0.01886450900678638
within_cells,0.003232520582878373,0.003232520582878373,0.07095048675192661,0.1479931171125376,0.06771796616904824,0.07704263036061099,8,0.021635059935811718
within_cells,0.0034726076915905235,0.0034726076915905235,0.06968714662552944,0.14743682065248997,0.06621453893393892,0.07774967402696054,8,0.019883179831584274
within_cells,0.003528883168219421,0.003528883168219421,0.07022955168946254,0.1456641901774508,0.06670066852124312,0.07543463848798826,8,0.019108804890968445
within_cells,0.0035164279793910014,0.0035164279793910014,0.06975988971065405,0.14707526062341214,0.06624346173126305,0.07731537091275809,8,0.01852616952910313
within_cells,0.0036347460148721256,0.0036347460148721256,0.06732234051897334,0.14524705744039978,0.06368759450410122,0.07792471692142644,8,0.019820508989723762
within_cells,0.0033890021908564716,0.0033890021908564716,0.07004190830563561,0.15016475781113348,0.06665290611477914,0.08012284950549786,8,0.020800895759968463
within_cells,0.0033170948818080914,0.0033170948818080914,0.07164622034388135,0.1466805966171285,0.06832912546207326,0.07503437627324716,8,0.019635742086724473
within_cells,0.003451973772037986,0.003451973772037986,0.07018150481922303,0.14936416229031446,0.06672953104718504,0.07918265747109143,8,0.0205174301781198
within_cells,0.003387831144839759,0.003387831144839759,0.07045846276088918,0.14710154706373024,0.06707063161604943,0.07664308430284106,8,0.021073777911054692
within_cells,0.003370100057647263,0.003370100057647263,0.0714559709054432,0.14958510779544687,0.06808587084779594,0.07812913689000367,8,0.021760655325169687
within_cells,0.0033185064943377363,0.0033185064943377363,0.07176767168898901,0.14803191661554194,0.06844916519465127,0.07626424492655293,8,0.023261883756697133
within_cells,0.0034851469710807104,0.0034851469710807104,0.06956127269208168,0.14616871949927768,0.06607612572100097,0.076607446807196,8,0.019903655168059253
within_cells,0.003383152058382022,0.003383152058382022,0.07118963090490393,0.14867784391848515,0.06780647884652191,0.07748821301358122,8,0.022608107186307014
within_cells,0.0035749116904023603,0.0035749116904023603,0.06887737953591799,0.1474472236365666,0.06530246784551563,0.0785698441006486,8,0.01850959982169409
within_cells,0.0033269586075788116,0.0033269586075788116,0.07069784541469526,0.14728841286348193,0.06737088680711645,0.07659056744878667,8,0.019655013319010095
within_cells,0.0035333766484667573,0.0035333766484667573,0.06918367257924296,0.14715237030193706,0.0656502959307762,0.0779686977226941,8,0.02045715566869455
within_cells,0.0032981364997146656,0.0032981364997146656,0.07173013222027347,0.14776906436221393,0.0684319957205588,0.07603893214194046,8,0.020111122783551538
within_cells,0.0034420786619966393,0.0034420786619966393,0.07011070742122671,0.14519954949708458,0.06666862875923008,0.07508884207585786,8,0.019999674537735213
within_cells,0.003514984339947347,0.003514984339947347,0.06928636810990285,0.14484750438195948,0.0657713837699555,0.07556113627205663,8,0.0205148876011223
within_cells,0.003388759644544881,0.003388759644544881,0.06853118271010883,0.14403801787762027,0.06514242306556395,0.07550683516751144,8,0.01921243291579744
within_cells,0.003516397968928553,0.003516397968928553,0.06896923933759802,0.14641754330706125,0.06545284136866947,0.07744830396946323,8,0.020148513749294827
within_cells,0.0033039492777372503,0.0033039492777372503,0.07275465333451647,0.14862497032175304,0.06945070405677922,0.07587031698723656,8,0.019705155316006695
within_cells,0.0034093074330470152,0.0034093074330470152,0.07009741986103757,0.14630826235652372,0.06668811242799055,0.07621084249548615,8,0.01914179153581297
within_cells,0.0032392103790906956,0.0032392103790906956,0.07115450081531716,0.15042691342245473,0.06791529043622646,0.07927241260713758,8,0.02167392660128664
within_cells,0.003149180507019067,0.003149180507019067,0.07252139374576183,0.14848995640385854,0.06937221323874276,0.0759685626580967,8,0.021135730439102662
within_cells,0.003494190892273652,0.003494190892273652,0.06824009945802767,0.1471242123130776,0.06474590856575402,0.07888411285504993,8,0.021407565482619906
within_cells,0.003365859503845936,0.003365859503845936,0.06950977769853095,0.14459250436420934,0.06614391819468501,0.07508272666567839,8,0.01919026647557276
within_cells,0.0033918097806305836,0.0033918097806305836,0.07047840526085736,0.14819533404553564,0.06708659548022677,0.07771692878467829,8,0.02039784531347666
within_cells,0.0035017421507993474,0.0035017421507993474,0.06993451396986827,0.14772461016597416,0.06643277181906893,0.07779009619610588,8,0.01908460904792575
within_cells,0.0035022132052858757,0.0035022132052858757,0.06837723233367088,0.14584930700185617,0.064875019128385,0.07747207466818529,8,0.018543890382189843
within_cells,0.0036249056153988546,0.0036249056153988546,0.0666281253283203,0.14319565252434163,0.06300321971292144,0.07656752719602133,8,0.02033296624345471
within_cells,0.003448953972002178,0.003448953972002178,0.0700625436076131,0.14870431934634953,0.06661358963561093,0.07864177573873643,8,0.019603182339827496
within_cells,0.0034744547934366654,0.0034744547934366654,0.06938446659216413,0.14669027952387315,0.06591001179872746,0.07730581293170902,8,0.01860663802934892
within_cells,0.0035776437202241773,0.0035776437202241773,0.06801684587868129,0.14768970183282482,0.06443920215845711,0.07967285595414353,8,0.01980509773674821
within_cells,0.003464896866704592,0.003464896866704592,0.0683339495768992,0.14564698539884624,0.06486905271019461,0.07731303582194704,8,0.021423908391626445
within_cells,0.0035356086376872042,0.0035356086376872042,0.07009935535266754,0.14823400731826075,0.06656374671498033,0.07813465196559322,8,0.01884939714896816
within_cells,0.0033231756045478678,0.0033231756045478678,0.07102607527175608,0.14881781311208664,0.06770289966720822,0.07779173784033055,8,0.020311206994474418
within_cells,0.0034237416365976436,0.0034237416365976436,0.07027683194357925,0.14644009384293688,0.06685309030698161,0.07616326189935763,8,0.019649538729830218
within_cells,0.003434399356810336,0.003434399356810336,0.06994476186433685,0.15153534997125662,0.06651036250752651,0.08159058810691977,8,0.021319451150581537
within_cells,0.0035102762848412405,0.0035102762848412405,0.06911704012147357,0.14445078885580698,0.06560676383663233,0.0753337487343334,8,0.018753186551383916
within_cells,0.00351912006531252,0.00351912006531252,0.06906355452782775,0.1458719320473243,0.06554443446251523,0.07680837751949654,8,0.020035714783380953
within_cells,0.0032860993227697977,0.0032860993227697977,0.0727811559399183,0.1499249376123083,0.0694950566171485,0.07714378167239,8,0.0202739277013253
within_cells,0.0034734199270177735,0.0034734199270177735,0.0701217856328048,0.1472211462545946,0.06664836570578703,0.07709936062178979,8,0.018610690192578216
within_cells,0.0034415917060106604,0.0034415917060106604,0.06967419026117838,0.14768450381545983,0.06623259855516772,0.07801031355428145,8,0.018451787501630124
within_cells,0.0034683097937833196,0.0034683097937833196,0.06872150074067529,0.1456828543924834,0.06525319094689197,0.07696135365180812,8,0.019817397767236566
within_cells,0.003459277747289047,0.003459277747289047,0.07004565597232293,0.14864238565406152,0.06658637822503388,0.07859672968173859,8,0.017915234155731485
within_cells,0.0032637756559745768,0.0032637756559745768,0.07158156615058497,0.15047864829009405,0.0683177904946104,0.07889708213950908,8,0.021810831671767228
within_cells,0.0033444004431993912,0.0033444004431993912,0.07033027937540814,0.14978025679930962,0.06698587893220875,0.07944997742390147,8,0.02049317137837925
within_cells,0.0033055634119943944,0.0033055634119943944,0.07147667610747477,0.14763642896275142,0.06817111269548037,0.07615975285527665,8,0.0216964321504185
within_cells,0.003341233206612837,0.003341233206612837,0.07079384370758945,0.1469890824100305,0.06745261050097662,0.07619523870244105,8,0.020501853822773475
within_cells,0.00347619556275236,0.00347619556275236,0.06880047851388871,0.14661600318885204,0.06532428295113635,0.07781552467496333,8,0.01915611220351099
within_cells,0.0035056554981057753,0.0035056554981057753,0.06824810790886959,0.14576984044308128,0.06474245241076382,0.07752173253421168,8,0.01963019655340581
within_cells,0.003449961904045007,0.003449961904045007,0.06856676184078614,0.14645471845454616,0.06511679993674113,0.07788795661376002,8,0.017429101003573866
within_cells,0.003412620489577134,0.003412620489577134,0.06995389133212249,0.15209243356685787,0.06654127084254535,0.08213854223473538,8,0.021940124208921774
within_cells,0.003553149416475776,0.003553149416475776,0.06937344514365262,0.1480330888408653,0.06582029572717685,0.07865964369721268,8,0.0184807126183566
within_cells,0.003427465025874321,0.003427465025874321,0.0702415796579472,0.15172574958730778,0.06681411463207287,0.08148416992936058,8,0.01978089818718909
within_cells,0.003330180353188217,0.003330180353188217,0.07082563870195324,0.14788474407889218,0.06749545834876503,0.07705910537693894,8,0.021279779874048832
within_cells,0.003224765208050706,0.003224765208050706,0.07167938808626617,0.14784224962276593,0.06845462287821547,0.07616286153649976,8,0.022023163100207244
within_cells,0.0033475919191281456,0.0033475919191281456,0.06998247706887761,0.14438622519402888,0.06663488514974947,0.07440374812515127,8,0.019279017246862096
within_cells,0.0033642509802032095,0.0033642509802032095,0.0721959512233874,0.15403345100369004,0.06883170024318419,0.08183749978030264,8,0.02102093935901106
within_cells,0.0034542604102911767,0.0034542604102911767,0.07068968497212402,0.1492159918850986,0.06723542456183285,0.07852630691297457,8,0.020051679393761956
within_cells,0.0035715078698393965,0.0035715078698393965,0.06758882429344659,0.14246976091401065,0.0640173164236072,0.07488093662056405,8,0.018282327175425217
within_cells,0.003322213338201263,0.003322213338201263,0.0718966511390805,0.1489886951434155,0.06857443780087924,0.077092044004335,8,0.020744674525806972
within_cells,0.003485572159130035,0.003485572159130035,0.06972133029546046,0.14574365053870308,0.06623575813633042,0.07602232024324262,8,0.019429374717631953
within_cells,0.0033489426139152734,0.0033489426139152734,0.0700687604753285,0.14773164576965447,0.06671981786141323,0.07766288529432597,8,0.020915340500403334
within_cells,0.003268919064719822,0.003268919064719822,0.07211747258042267,0.14784292449228187,0.06884855351570285,0.0757254519118592,8,0.019748980130085192
within_cells,0.0033997902958073922,0.0033997902958073922,0.07024410147507976,0.1442998244398187,0.06684431117927236,0.07405572296473895,8,0.021027668989385462
within_cells,0.0032925154681489044,0.0032925154681489044,0.06974021631127036,0.14617287339908158,0.06644770084312146,0.07643265708781122,8,0.019837478687787402
within_cells,0.0034259326503424115,0.0034259326503424115,0.07013809052797726,0.14919842739061584,0.06671215787763485,0.07906033686263858,8,0.02174480261495859
within_cells,0.003483745309982633,0.003483745309982633,0.06909371124173647,0.14591808011978713,0.06560996593175383,0.07682436887805066,8,0.019878216223222833
within_cells,0.003324460131968743,0.003324460131968743,0.0710526859770978,0.1484542502374906,0.06772822584512905,0.0774015642603928,8,0.021058427827465143
within_cells,0.00345162408175137,0.00345162408175137,0.06993247455348817,0.14832712694888595,0.0664808504717368,0.07839465239539778,8,0.02052759570600815
within_cells,0.0033886874104223086,0.0033886874104223086,0.0695217119670053,0.14587970397961691,0.06613302455658299,0.07635799201261162,8,0.018623976227928107
within_cells,0.0036545110628108946,0.0036545110628108946,0.06795919041208476,0.1454115837924218,0.06430467934927386,0.07745239338033705,8,0.0188767327064705
within_cells,0.0033255475146987123,0.0033255475146987123,0.07180288309971816,0.14876457670352616,0.06847733558501945,0.076961693603808,8,0.01940565855596421
within_cells,0.0033457792112586704,0.0033457792112586704,0.0698831646360406,0.14757483544985073,0.06653738542478194,0.07769167081381012,8,0.019816049340945607
within_cells,0.0036374144147981458,0.0036374144147981458,0.06831723276705115,0.14686873170122783,0.064679818352253,0.07855149893417668,8,0.019772194329994885
within_cells,0.0035057283795399963,0.0035057283795399963,0.06915057647564649,0.14723120969884185,0.06564484809610649,0.07808063322319536,8,0.020513320469616736
within_cells,0.003412696460729614,0.003412696460729614,0.07112311708975794,0.14939586218177114,0.06771042062902832,0.07827274509201321,8,0.020577922347097877
within_cells,0.003356967438463365,0.003356967438463365,0.07058278164850229,0.14513770593154973,0.06722581421003893,0.07455492428304744,8,0.018829431149687825
within_cells,0.003412290649336125,0.003412290649336125,0.06889531711411578,0.14377073534413898,0.06548302646477966,0.0748754182300232,8,0.020214510799678065
within_cells,0.0034150001492738724,0.0034150001492738724,0.06939531701152801,0.14603840113609567,0.06598031686225414,0.07664308412456766,8,0.019690327757449166
within_cells,0.003558129850050329,0.003558129850050329,0.06930217449794196,0.14466102777860446,0.06574404464789163,0.0753588532806625,8,0.018933313743000113
within_cells,0.0035063068042495704,0.0035063068042495704,0.06971194720748031,0.14736356116664073,0.06620564040323074,0.07765161395916043,8,0.01985977190063426
within_cells,0.0033492556534995277,0.0033492556534995277,0.06960799731647471,0.14710227024302258,0.06625874166297518,0.07749427292654787,8,0.02113467831722271
within_cells,0.003288276784907951,0.003288276784907951,0.07123431560839355,0.14671492325707114,0.0679460388234856,0.07548060764867759,8,0.020295468031971797
within_cells,0.0034680807901232846,0.0034680807901232846,0.0685238435058203,0.14458631622562834,0.06505576271569702,0.07606247271980804,8,0.017889785536628122
within_cells,0.003428026558099151,0.003428026558099151,0.0695644510578074,0.14510765123764235,0.06613642449970825,0.07554320017983496,8,0.0183991779442626
within_cells,0.0036448576226405516,0.0036448576226405516,0.06783707337087586,0.14401047366379827,0.0641922157482353,0.07617340029292241,8,0.019792727124598897
within_cells,0.0034019028922446237,0.0034019028922446237,0.07013701697721109,0.14594323695888933,0.06673511408496646,0.07580621998167825,8,0.021671318232250658
within_cells,0.0036184468214728316,0.0036184468214728316,0.06858285468420122,0.14644361525357763,0.06496440786272839,0.07786076056937641,8,0.019510828184427398
within_cells,0.0033526543715980406,0.0033526543715980406,0.06916493895452269,0.14682298979305441,0.06581228458292465,0.07765805083853172,8,0.02008208823929436
within_cells,0.0033072909416218543,0.0033072909416218543,0.0701532147817272,0.14565742158663197,0.06684592384010535,0.07550420680490477,8,0.019420695109262254
within_cells,0.0036123004292395455,0.0036123004292395455,0.06733983793301446,0.14311630655057106,0.06372753750377491,0.0757764686175566,8,0.018747752775854498
within_cells,0.0034704290039370145,0.0034704290039370145,0.06885714522851127,0.149282199367073,0.06538671622457426,0.08042505413856171,8,0.02006876612251396
within_cells,0.0034351993782486545,0.0034351993782486545,0.07002614792593054,0.14879460793371002,0.06659094854768188,0.07876846000777948,8,0.019331348350942745
within_cells,0.00338009719479182,0.00338009719479182,0.07122869061815351,0.14833402666500828,0.06784859342336169,0.07710533604685477,8,0.020905922192574145
within_cells,0.0034116899532828926,0.0034116899532828926,0.0703720349690532,0.14754904065725627,0.0669603450157703,0.07717700568820307,8,0.019039148858584154
within_cells,0.003452940176994823,0.003452940176994823,0.06929668222963381,0.14566838247300928,0.06584374205263899,0.07637170024337547,8,0.018341896433117122
within_cells,0.0032800185981928243,0.0032800185981928243,0.07104026714429279,0.14882814106871012,0.06776024854609997,0.07778787392441733,8,0.020627152918715197
within_cells,0.0035145614586524765,0.0035145614586524765,0.07009282221895818,0.14607431446284258,0.06657826076030571,0.0759814922438844,8,0.018183804928187164
within_cells,0.0035756611744314215,0.0035756611744314215,0.06763730288143022,0.14548804213165223,0.0640616417069988,0.07785073925022201,8,0.017353937531429886
within_cells,0.0035931774903252833,0.0035931774903252833,0.06991332288856833,0.14801371541748054,0.06632014539824305,0.07810039252891221,8,0.019816599008636193
within_cells,0.0034146130500785077,0.0034146130500785077,0.07105968961279663,0.14948732513663354,0.06764507656271812,0.07842763552383691,8,0.01966868355975082
within_cells,0.0034877250952900507,0.0034877250952900507,0.07007527788208368,0.14636435329075748,0.06658755278679362,0.0762890754086738,8,0.01987742106079593
within_cells,0.003533625755894887,0.003533625755894887,0.06887953433750738,0.1482390417903322,0.06534590858161249,0.07935950745282483,8,0.02116826592205734
within_cells,0.003320375416959842,0.003320375416959842,0.0713126600612638,0.14516919627229086,0.06799228464430396,0.07385653621102706,8,0.018851593481790885
within_cells,0.00342883834005947,0.00342883834005947,0.06889387166160121,0.14675403664579922,0.06546503332154174,0.07786016498419801,8,0.019316062829232594
within_cells,0.0034432664590109407,0.0034432664590109407,0.0697463085231238,0.1461758946891718,0.06630304206411286,0.076429586166048,8,0.02129541277416569
within_cells,0.0033108176862354233,0.0033108176862354233,0.07087620273803219,0.14563987610910956,0.06756538505179677,0.07476367337107737,8,0.020095282971045347
within_cells,0.0033149634375222448,0.0033149634375222448,0.07145890387519083,0.1497586975266314,0.06814394043766858,0.07829979365144057,8,0.02054632499777953
within_cells,0.003715647454250459,0.003715647454250459,0.06687871813456603,0.1464478077173953,0.06316307068031557,0.07956908958282927,8,0.019647667843857297
within_cells,0.003369024211507199,0.003369024211507199,0.07069498600889723,0.14452865242653834,0.06732596179739003,0.07383366641764111,8,0.019308579789909408
within_cells,0.0034036180682348594,0.0034036180682348594,0.07031984736084584,0.1504815095943164,0.06691622929261098,0.08016166223347054,8,0.019700633346490082
within_cells,0.003547604744868149,0.003547604744868149,0.06960270775835875,0.1479829783299036,0.0660551030134906,0.07838027057154484,8,0.020069055496514165
within_cells,0.003490716830214846,0.003490716830214846,0.0697372892090875,0.14799647512998393,0.06624657237887266,0.07825918592089642,8,0.016773677620107286
within_cells,0.00332860036011029,0.00332860036011029,0.07032989470015216,0.14611576953738858,0.06700129434004187,0.07578587483723642,8,0.019491640324768023
within_cells,0.003343108220167035,0.003343108220167035,0.07147772974894773,0.14957543164335485,0.06813462152878069,0.07809770189440712,8,0.0206224349006231
