axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,lambda_q,r2,rmse,mae,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm
-50.0,-170.0,45.0,61.51999501310061,82.39545487460344,0.1,0.04768883663773338,32.77329208380875,18.436218711487353,0.38904623058355553,0.4016189558373111,20.169867758186427,6.853208598341721,2.9665095315723042
0.0,170.0,27.0,63.000000000000014,80.00000000000001,0.1,0.047688836637733156,32.773292083808755,18.43621959471182,0.38904623058355553,0.3996159203902238,20.169867758186427,6.731630762063962,3.006884821373987
-10.0,175.0,29.0,61.4500008461595,82.42866174786077,0.1,0.04768883663773227,32.77329208380876,18.43621868277686,0.38904623058355553,0.40139908682318276,20.169867758186427,6.853823288083266,2.9673991097897594
-55.0,-170.0,47.0,63.557366725614244,80.39524768996546,0.1,0.04768883663772583,32.773292083808876,18.436219721000928,0.38904623058355553,0.3993515762360103,20.16986775818643,6.770797084103276,2.9843133759758493
40.0,160.0,35.0,63.364171016670795,81.45696107918491,0.1,0.047688836637723164,32.77329208380892,18.436219483580317,0.38904623058355553,0.3999948819512943,20.169867758186427,6.833908161689682,2.9539677608962696
-20.0,175.0,31.0,60.9121757043289,79.58167216549107,0.1,0.047688836637722276,32.77329208380894,18.436218941921453,0.38904623058355553,0.39467129325580674,20.169867758186427,6.649593148518963,3.0615143125344018
35.0,160.0,39.0,58.26203042091065,81.48138986363207,0.1,0.047688836637722165,32.77329208380894,18.43621772966643,0.38904623058355553,0.40491431392924765,20.169867758186427,6.7144621887796285,3.074379779418423
10.0,170.0,29.0,61.4500008461595,82.57133825213924,0.1,0.0476888366377215,32.773292083808954,18.436218661883014,0.38904623058355553,0.40168864711031416,20.169867758186427,6.862995988442993,2.964498086480107
-55.0,-170.0,49.0,62.479663478225234,79.52893941819458,0.1,0.04768883663771917,32.77329208380899,18.436219493803524,0.38904623058355553,0.3974709803530721,20.169867758186427,6.687196068807447,3.033095060247614
50.0,155.0,45.0,61.51999501310061,82.60454512539656,0.1,0.04768883663771761,32.77329208380902,18.436218680827675,0.38904623058355553,0.40226414905890867,20.169867758186427,6.866627482911762,2.9622440333013955
-55.0,-165.0,53.0,60.34277369978176,82.78420102161756,0.1,0.0476888366377165,32.77329208380904,18.436218254905224,0.38904623058355553,0.40264063539836364,20.169867758186427,6.852755667051963,2.987776732135369
