n,l1_r2,l1_l2_r2,l2_delta_r2,residual_l2_r2,l1_axis_lat,l1_axis_lon,l2_norm_residual_model,q_axis1_eigenvalue,q_axis1_lat,q_axis1_lon,q_axis2_eigenvalue,q_axis2_lat,q_axis2_lon,q_axis3_eigenvalue,q_axis3_lat,q_axis3_lon
81,0.01499798959479448,0.1766101104763933,0.16161212088159882,0.16209085449338712,49.38238281072827,-133.29287515502705,53.6627669597318,23.29568348172836,-32.92241567819612,-72.64371028954903,9.448353028069334,-25.726064142354183,35.534637905736375,-32.74403650979771,-45.9277097296216,155.38187507601836
81,0.011410583259647944,0.13697267568813531,0.12556209242848737,0.12319949039866862,67.57533259357871,-127.4652826464399,46.45590192742125,25.212128923047565,41.84823549358017,124.72942190315649,0.464973825286785,30.129397492339372,-113.95265206907945,-25.677102748334356,-33.39441033762838,178.54212772068215
81,0.0180852279501329,0.08479601876626308,0.06671079081613018,0.06717375872127251,84.51761881651242,164.9223441349527,44.47918339378994,22.105721506367008,-40.81265915526959,-73.97453965794827,1.8122440375852564,-19.783137551161662,34.12173106483678,-23.917965543952256,-42.606095073647836,143.44042394467334
81,0.048448748293646426,0.14830514449507248,0.09985639620142606,0.10356310306858774,53.551807115509064,-125.56330942149347,43.22484420229526,17.772367414086737,42.86989453747669,130.2536021529585,8.057533886211147,-17.54751946309043,57.32311961967084,-25.829901300297887,41.91397765747607,-16.186220167965594
81,0.05568820135755881,0.15656862601829113,0.10088042466073233,0.10575403085191226,39.47889287704681,-173.84217906755563,46.774139915960845,22.338049842258414,45.54247324742436,119.46694109101009,4.5195269987895665,-20.830896376252873,52.28184611887228,-26.857576841047983,37.112715449566394,-20.98655662904669
81,0.02004720589143505,0.06847789548942196,0.04843068959798691,0.04910191719274559,66.30271225230895,-114.15805894927915,36.09378617801826,18.898292991309866,-40.855264841464034,-69.73809834219476,-1.3201707702325356,5.840021668113706,-154.6630907867346,-17.578122221077315,-48.54613885746742,121.98648331662334
81,0.047240397690467506,0.13985647067497564,0.09261607298450814,0.09624011108393538,50.43222553055752,-141.47120809679177,49.809166693394275,25.921845102833153,39.37044396491369,108.53044458869253,1.837762644609355,-26.19937357887876,42.343101718616076,-27.7596077474425,39.389577819737916,-23.8270157141699
81,0.030492590260799646,0.09509470850012802,0.06460211823932838,0.06560029664329492,72.50358853783192,-160.25207505122498,33.715625879655896,18.064378732709294,-32.02493814058487,-64.5384700201814,1.086423473486069,26.023769226893865,-136.75710158494238,-19.150802206195365,46.50746068959039,-15.783815622625891
81,0.04909912198444044,0.18355997317181938,0.13446085118737894,0.1386272111042377,49.37681599160221,-147.15419664005623,45.83224666024726,23.854515269960817,-30.316363704443404,-70.79334844466773,3.484218615640595,-26.071921720246724,35.83150115659266,-27.338733885601435,-47.98729051801474,158.73095068219547
81,0.020812008039998275,0.10644494499736334,0.08563293695736507,0.08419736202199146,57.64834215697865,-126.06886217868465,43.49126658090158,23.995989365857426,46.697287039700036,138.23997951951387,-2.2542545062248016,25.661640167579954,-101.11047314697477,-21.741734859632622,32.13005441251847,6.451232427789159
81,0.03334008992096482,0.17636253163394966,0.14302244171298484,0.14319606379924443,69.32056995069172,-122.86703953422125,54.83125238282777,27.603053950902197,37.460330630799476,131.75140131997594,2.0283968706556883,-23.03857800235103,60.76868379194313,-29.631450821557898,43.67729805173799,-5.272852285913414
81,0.03408639884485565,0.14011775715424724,0.10603135830939159,0.10795011682756384,68.38693471508765,-150.4456432239831,42.730284779522606,23.068151509319506,-56.966932681510485,-46.30902000231091,2.1523433492524475,-13.56046946145983,65.464536647027,-25.220494858571954,-29.48002450941672,163.30126993384732
81,0.003978284820440603,0.10599455289532811,0.1020162680748875,0.10159663689209653,79.74329987005883,-76.079127000145,50.35582509712077,23.25271883685105,47.79728879503317,142.98300933742868,4.433843267341719,-9.262391547962046,63.34331470759715,-27.686562104192767,40.706749258620356,-18.591109487707264
81,0.042447177984184736,0.13468585718612802,0.09223867920194329,0.0953641501706024,47.67737257454694,-113.68093200904461,52.301185134552675,26.141115369794377,49.34962323100001,130.5952382467595,0.40079715220924766,-1.57769973191769,42.4334799082915,-26.541912522003624,40.606433478025714,-46.21349284525258
81,0.010305971894590038,0.1344482475022688,0.12414227560767876,0.12211355296441273,79.59820256211697,133.04065858967678,56.79248537587308,28.52179101835101,-53.51120720569848,-2.3440465815164853,1.9306800775798973,2.969737656167348,-88.32213277439791,-30.45247109593091,36.32781859839008,3.864065203002733
81,0.05543112634815961,0.12914471855204557,0.07371359220388596,0.07638132142465204,31.802078456569934,-144.76713649515156,41.76225737757955,22.063211235355165,-53.68000264324162,-56.603383642738805,3.118544652837649,19.28036460448539,-118.18796711963165,-25.181755888192807,-29.453566538408698,163.20512189419156
81,0.004014179942615992,0.09726348182773425,0.09324930188511826,0.09224681969724025,45.35670067273503,-177.93575305749516,51.32871891370253,29.46363572000257,57.55557301664857,165.81029516263135,-3.081642944261475,5.731217215976486,66.72660627559993,-26.3819927757411,-31.810067739985495,153.15749478674147
81,0.023222992721773528,0.07726990699780956,0.05404691427603603,0.05456234409484373,83.67743700067453,-81.14680609509243,37.2145956266177,19.23565084904688,33.256379629136575,111.03190851973262,1.6775074670161028,-8.915805486167205,26.936888931020423,-20.913158316062983,55.259116257925164,-49.98870545040294
81,0.02814877380023828,0.12520257906368504,0.09705380526344676,0.09844702470109534,46.12606499890798,-141.40026942101542,41.09565719214381,18.977383161456885,-49.05702762274326,-32.43485797656339,4.129981830722112,11.159584862424921,-109.29124343392772,-23.107364992178994,38.761098194120486,-10.177745761664962
81,0.03308050720587541,0.13942700406227637,0.10634649685640096,0.10684438849696776,82.47560798644766,172.5636467511803,42.43158045518045,24.44212583195464,41.617994358325454,122.06524119841066,-2.2469955755046707,33.06601826783772,-112.59721319392762,-22.195130256449985,30.73595894729941,0.1779706070356869
81,0.026337960865950416,0.14284475752031722,0.1165067966543668,0.11758124111738721,49.32076640046218,-145.72516951883358,44.223960351729986,18.833316798117945,31.686433339621022,118.48670682642025,9.089146137222,18.809915343730566,-139.37568342673214,-27.922462935339944,-51.950969596921425,156.42276340735066
