mode,n,l1_r2,l1_l2_r2,l2_delta_r2,residual_l2_r2,l2_norm_residual_model
global,3176,0.0014508514032579578,0.003879944693026549,0.0024290932897685913,0.0023878470228952953,5.917791933952503
global,3176,0.0013537982552265238,0.0027871146043579875,0.0014333163491314638,0.0008521014651974301,3.5861547510567036
global,3176,0.0006143580680442184,0.002845652009023092,0.0022312939409788735,0.0020449733652456725,5.071850710158621
global,3176,0.0011017565171663746,0.0019402588241917984,0.0008385023070254238,0.0006841464732429969,2.572335075058597
global,3176,0.00045409512831395826,0.002076947565897047,0.0016228524375830888,0.001003270702173542,4.950525942396582
global,3176,0.0002203123239905569,0.0010144488549521657,0.0007941365309616089,0.00044112854359490417,2.98923166880133
global,3176,0.0009028767629816192,0.0012969917410857734,0.0003941149781041542,0.0003680568359349934,2.024567063112975
global,3176,0.0014889798900737938,0.003516487249263567,0.002027507359189773,0.0017910079275688107,6.209073054559583
global,3176,0.002270207134500546,0.002989721808649426,0.00071951467414888,0.00040175054554680845,1.9009417297126578
global,3176,0.0010869284411454405,0.002680053725209741,0.0015931252840643007,0.0009131806871346404,3.8258254024437424
global,3176,0.00017715245742411234,0.0020729285162670585,0.0018957760588429462,0.0015918113182865623,6.16170008159414
global,3176,0.002202624170264955,0.002618927160237705,0.00041630298997274995,0.00036150268049905954,3.1418900090428776
global,3176,0.001974692509062348,0.0026549769174991633,0.0006802844084368154,0.0003808222731260802,2.7793539275861248
global,3176,0.002639678981605331,0.0032202326975322437,0.0005805537159269125,0.0003811430432850704,3.543909517110676
global,3176,0.0008799534234723572,0.002357069365832354,0.0014771159423599967,0.0007305008585956063,3.067798422997587
global,3176,5.226864846175072e-05,0.0019091637842790776,0.001856895135817327,0.0010736965379950503,3.4738244043871025
global,3176,0.00366566872859575,0.004295552029573657,0.000629883300977907,0.0005746540462133742,4.191202435964786
global,3176,0.0012166135610738316,0.002074762281229048,0.0008581487201552163,0.0005292859622595403,2.1423579704114943
global,3176,0.0010124664983661713,0.0021511492209937977,0.0011386827226276264,0.0008060834641467896,3.622590663964713
global,3176,0.0001663627886164809,0.001004099779252532,0.000837736990636051,0.0005704933796454315,2.1907715706649826
global,3176,0.00176647062033497,0.0036297151654793858,0.0018632445451444157,0.0015902622024395185,4.5577101789669605
global,3176,0.0027658683174619503,0.003175593827686729,0.00040972551022477877,0.00034885183747102033,2.614595512266894
global,3176,0.000617519089598173,0.0031835622068618896,0.0025660431172637166,0.0020184841432013823,6.043448238692352
global,3176,0.0009410809260612663,0.0025061067956360095,0.0015650258695747432,0.0014922469675440198,4.775582249502516
global,3176,0.0005653602260647927,0.0013114479668208112,0.0007460877407560185,0.0006856888268182981,3.8838764233574046
global,3176,0.0006404156825602358,0.002072140437434089,0.0014317247548738532,0.0013116388800172851,5.897945826284992
global,3176,0.0012113703448418667,0.001898222662341631,0.0006868523174997643,0.0005833796466381269,3.2428608813559308
global,3176,0.00027932544532605075,0.002868482207825651,0.0025891567624996004,0.0014397269260246759,6.986932274668895
global,3176,0.0009995111525586964,0.003346486195661025,0.0023469750431023284,0.0021931429213705167,6.5587125634309436
global,3176,0.001452047989831673,0.0028586300876943804,0.0014065820978627075,0.0010659327925299777,3.7288525040831
global,3176,0.000520508455830182,0.0022690116059046472,0.0017485031500744652,0.0014725909516187796,5.426310089348482
global,3176,0.0011859857727248846,0.0034716166127843895,0.002285630840059505,0.0012848684419923817,4.73648400483168
global,3176,9.339029039556745e-05,0.0008194231393712226,0.0007260328489756551,0.0004016440959061507,1.1147780701982022
global,3176,0.00021896054758607786,0.002020640834521692,0.001801680286935614,0.0010424808779396777,2.9508771415630504
global,3176,0.0002952079012182862,0.0026680749053539232,0.002372867004135637,0.0015588338951955105,5.304009258680956
global,3176,0.0003570532974602747,0.0022451773033455025,0.0018881240058852278,0.0011291894137057668,4.426939051794582
global,3176,0.000546497219669817,0.0011564325740851533,0.0006099353544153363,0.0003093923052944758,1.5611177455846539
global,3176,0.0005280517264432127,0.004482668497660658,0.003954616771217445,0.0022901053582061737,5.647885057275119
global,3176,0.001032333329352375,0.0023714302337600746,0.0013390969044076995,0.0010456741079606369,5.740452793858967
global,3176,0.00034928059952099577,0.0010145063660579323,0.0006652257665369365,0.000631914265390221,3.0351138045684474
global,3176,0.00021799826949808754,0.002534050160958645,0.0023160518914605577,0.0016951268169024258,5.221683569396367
global,3176,0.0005614439545410521,0.0027563763782882944,0.0021949324237472423,0.0017125230728927132,4.2823031175901445
global,3176,7.127684500718434e-05,0.0006299468937005503,0.000558670048693366,0.0004278332630590631,2.9909002818914048
global,3176,0.0005202271126804048,0.0014996933751618702,0.0009794662624814654,0.0008269917844249131,4.549598738417018
global,3176,0.0009538973747634794,0.0024105416232924615,0.0014566442485289821,0.0011000904033461323,3.091363676180844
global,3176,0.0020195645367029336,0.006173980227763387,0.0041544156910604535,0.0030907045720944826,5.52844488116796
global,3176,0.0017489645103442308,0.003974592426148393,0.0022256279158041625,0.0018642664091084171,6.641828958084721
global,3176,0.0022150531244323757,0.004538439867829425,0.002323386743397049,0.001166740691721846,4.333816615928591
global,3176,0.0010716207153274038,0.0034973367692782142,0.0024257160539508105,0.0017685700981567853,6.352982303560891
global,3176,0.00203930696839949,0.002456557156504169,0.0004172501881046786,0.0003404052377981026,1.9164001056895483
global,3176,0.0013288902107122524,0.0026366079638733275,0.001307717753161075,0.0010000377754374457,3.84273596468068
global,3176,0.002685273871010918,0.0032619551114140277,0.0005766812404031096,0.0005527421858587678,2.734713754256294
global,3176,0.00012337425992148265,0.001955407653078778,0.0018320333931572952,0.001371997211209286,4.0653664578948385
within_cells,3176,0.003332143461188597,0.07071106349682454,0.06737892003563595,0.033922033246527095,20.713656090322377
within_cells,3176,0.0035500438601451245,0.0685760274943612,0.06502598363421608,0.03280236906713718,19.863640349231733
within_cells,3176,0.0034503504421082853,0.07060369408919898,0.06715334364709069,0.033962356733538535,20.372926644504748
within_cells,3176,0.0032994184269407034,0.0708664755886188,0.0675670571616781,0.03390518726958136,20.692535054564676
within_cells,3176,0.003599827369207942,0.06786169758830685,0.0642618702190989,0.0324894376686079,19.644617127149374
within_cells,3176,0.0034716129256339157,0.06983240055442452,0.06636078762879061,0.03341098903737838,20.20318414591911
within_cells,3176,0.003449459064741367,0.06956692371414441,0.06611746464940305,0.03352680158794208,20.073640064216182
within_cells,3176,0.003353267274305516,0.07073262191719232,0.0673793546428868,0.033944697378096245,20.347507872152903
within_cells,3176,0.003385847712548906,0.07133180496634062,0.06794595725379171,0.0342174032162067,20.831897384291103
within_cells,3176,0.003330662350421343,0.06892108502925798,0.06559042267883664,0.03288060271008941,20.10064346228795
within_cells,3176,0.0036592441034586365,0.06701751168097225,0.06335826757751362,0.03230802519171383,19.309739629295393
within_cells,3176,0.0034185659679863978,0.06968360945093455,0.06626504348294815,0.033594159086830166,20.052947372769417
within_cells,3176,0.0034380604170780593,0.06900489406602783,0.06556683364894977,0.03303608481210851,20.144902261091055
within_cells,3176,0.0034337373910670044,0.07111216258293751,0.0676784251918705,0.03429425391154095,20.37284197560022
within_cells,3176,0.0034567893577562847,0.06926793703825851,0.06581114768050222,0.03341461635387921,19.88907043347018
within_cells,3176,0.0035444237927361177,0.06961980750846009,0.06607538371572397,0.033494172755781704,20.049450086996686
within_cells,3176,0.003438013543398566,0.06918144741433296,0.0657434338709344,0.033259044617622746,20.138750370350408
within_cells,3176,0.0035047523819513593,0.06975418911172604,0.06624943672977468,0.03349263178421469,20.368052906382292
within_cells,3176,0.0036176343465160743,0.06754098217491722,0.06392334782840114,0.032503939396947845,19.644210826727655
within_cells,3176,0.0034427233622621456,0.07090272528988328,0.06746000192762114,0.03420949468343526,20.525576264217616
within_cells,3176,0.0032599922113362156,0.07141920762473364,0.06815921541339742,0.034211614876075935,21.013979478832965
within_cells,3176,0.0034894562453167133,0.07063452590581099,0.06714506966049427,0.03398750521919269,20.532819382128697
within_cells,3176,0.003264031352529395,0.07071592697611939,0.06745189562359,0.0341080711404792,20.861663892144392
within_cells,3176,0.003373015713490468,0.06990162025901436,0.0665286045455239,0.03360800433811839,20.208436210348967
within_cells,3176,0.003515464689751835,0.06859020427619289,0.06507473958644105,0.032962289288009705,19.921128224921496
within_cells,3176,0.0033149303416544207,0.07056890009395433,0.06725396975229991,0.03399803869307616,20.34299691597485
within_cells,3176,0.0032770031574358427,0.07155745181375217,0.06828044865631633,0.03437493594857843,20.774069209794668
within_cells,3176,0.0033728355449577085,0.07098582918951679,0.06761299364455908,0.033970368132042905,20.644426358916053
within_cells,3176,0.0034744633863502683,0.06885185064744925,0.06537738726109898,0.03309283588766798,20.09415739758519
within_cells,3176,0.0032625362206429864,0.07167976921501362,0.06841723299437064,0.034381455370653735,20.890819074727695
within_cells,3176,0.0034324828696566945,0.07007345292774203,0.06664097005808534,0.03376631365341298,20.186858562889263
within_cells,3176,0.003470079357216216,0.06865276267220244,0.06518268331498622,0.03291886890781892,20.136065563043548
within_cells,3176,0.003313314852229854,0.07102854937070235,0.0677152345184725,0.03417712622462887,20.61001532704667
within_cells,3176,0.0035531891047752007,0.0677686242206399,0.0642154351158647,0.03254404547689749,19.75227017621618
within_cells,3176,0.0034151982324008845,0.06919421982082896,0.06577902158842808,0.033344503376675605,20.17294891564889
within_cells,3176,0.0034002686131935356,0.07075779509897462,0.06735752648578108,0.03383804949087965,20.580664486820684
within_cells,3176,0.0032979721014451124,0.07075306806217407,0.06745509596072896,0.034021167136641384,20.61784224031456
within_cells,3176,0.003627068023779989,0.06740023397616102,0.06377316595238103,0.03246844250331382,19.3026580770046
within_cells,3176,0.003235003520413837,0.07126425158306093,0.0680292480626471,0.03428297976174288,20.635718214694283
within_cells,3176,0.003500005468258127,0.06951616938537886,0.06601616391712073,0.03331234916867165,20.25760949202144
within_cells,3176,0.0033220177691010155,0.0694568937100003,0.06613487594089928,0.033277495935751356,20.18538902903333
within_cells,3176,0.003562486561507039,0.06900307996625188,0.06544059340474484,0.033151729608871805,19.873785775524198
within_cells,3176,0.0032045991670155427,0.07264821323533921,0.06944361406832367,0.03488274106961675,21.299891120641096
within_cells,3176,0.0031845270595490804,0.07229696355564019,0.06911243649609111,0.03485468424174942,21.062915990104106
within_cells,3176,0.0035429906538424483,0.06915946464925526,0.06561647399541282,0.03332164148104655,19.83535450761422
within_cells,3176,0.003558053482711543,0.06911359518281679,0.06555554170010525,0.033334340627126924,19.805278982653086
within_cells,3176,0.003291745862407436,0.07105162043440538,0.06775987457199795,0.03414492696641325,20.823439339663324
within_cells,3176,0.003270014547976152,0.07135427248664405,0.0680842579386679,0.034060632521158984,20.818506124495528
within_cells,3176,0.003399752062836825,0.07090867289552416,0.06750892083268734,0.0339191928642385,20.617653241532548
within_cells,3176,0.003350514138473537,0.07167189453984246,0.06832138040136893,0.034375116021740926,20.874781264735773
within_cells,3176,0.003324460739115964,0.0702679309781068,0.06694347023899083,0.033859275535235045,20.344678912387977
within_cells,3176,0.003229046055874263,0.07134605466857502,0.06811700861270076,0.034215965611275156,20.811025314430786
within_cells,3176,0.0034813252162102515,0.06849517709639164,0.06501385188018138,0.03288192718441885,19.945655673115542
within_cells,3176,0.0035599720330908857,0.0684712343688394,0.06491126233574851,0.03293480367987878,19.83501857066196
within_cells,3176,0.0032996572825524373,0.0694534732453107,0.06615381596275827,0.03339975246156812,20.187762097630955
within_cells,3176,0.0032772478758703594,0.0720203152865242,0.06874306741065384,0.03477885346960352,20.76822890853009
within_cells,3176,0.0035053366649546724,0.07035368410926912,0.06684834744431445,0.03387788954981319,20.24454383356021
within_cells,3176,0.0033964381277395983,0.0720152033507443,0.0686187652230047,0.034562887143166465,21.072757570217707
within_cells,3176,0.003487606419531053,0.06953173877696639,0.06604413235743534,0.03331903873835218,20.273458557072434
within_cells,3176,0.003478723218678925,0.06972695251980154,0.06624822930112262,0.03331679290793732,20.36909548631518
within_cells,3176,0.003341050898113429,0.07112399282378434,0.06778294192567091,0.03435298649133223,20.609110309698497
within_cells,3176,0.003262529153686522,0.07193426876539821,0.06867173961171169,0.03435750500211243,21.035805241559707
within_cells,3176,0.0034399264832705168,0.07044844954305718,0.06700852305978666,0.03379639933292122,20.528479478369405
within_cells,3176,0.003434399356810336,0.06994476186433685,0.06651036250752651,0.033757450670200084,20.267509155242745
within_cells,3176,0.0035102762848412405,0.06911704012147357,0.06560676383663233,0.03313507654433623,19.97114142984202
within_cells,3176,0.00351912006531252,0.06906355452782775,0.06554443446251523,0.033146558830034256,20.050080979244886
within_cells,3176,0.0032860993227697977,0.0727811559399183,0.0694950566171485,0.03500021544113974,21.225221701203274
within_cells,3176,0.0034734199270177735,0.0701217856328048,0.06664836570578703,0.03371925648950558,20.19944450942945
within_cells,3176,0.0034415917060106604,0.06967419026117838,0.06623259855516772,0.03339084434807138,20.286138666113967
within_cells,3176,0.0034683097937833196,0.06872150074067529,0.06525319094689197,0.033016079543152,20.002205073618555
within_cells,3176,0.003459277747289047,0.07004565597232293,0.06658637822503388,0.033481559126316895,20.409036483816294
within_cells,3176,0.0032637756559745768,0.07158156615058497,0.0683177904946104,0.034564450685789505,20.75678277209098
within_cells,3176,0.0033444004431993912,0.07033027937540814,0.06698587893220875,0.03358249357179466,20.460867568679422
within_cells,3176,0.0033055634119943944,0.07147667610747477,0.06817111269548037,0.03434354629627878,20.567076274316516
within_cells,3176,0.003341233206612837,0.07079384370758945,0.06745261050097662,0.03377705346440352,20.53136603586582
within_cells,3176,0.00347619556275236,0.06880047851388871,0.06532428295113635,0.03303091345996456,19.995275785014464
within_cells,3176,0.0035056554981057753,0.06824810790886959,0.06474245241076382,0.03285834749521244,19.594816391928596
within_cells,3176,0.003449961904045007,0.06856676184078614,0.06511679993674113,0.032856004745434375,19.887472610615706
within_cells,3176,0.003412620489577134,0.06995389133212249,0.06654127084254535,0.03378093478306421,20.324202700348454
within_cells,3176,0.003553149416475776,0.06937344514365262,0.06582029572717685,0.033494876704213805,20.020189226750958
within_cells,3176,0.003427465025874321,0.0702415796579472,0.06681411463207287,0.03375120410148302,20.312968285523773
within_cells,3176,0.003330180353188217,0.07082563870195324,0.06749545834876503,0.03414492316369744,20.574967514732148
within_cells,3176,0.003224765208050706,0.07167938808626617,0.06845462287821547,0.034376251598604024,20.96550784135381
within_cells,3176,0.0033475919191281456,0.06998247706887761,0.06663488514974947,0.033636423066510046,20.44915282765746
within_cells,3176,0.0033642509802032095,0.0721959512233874,0.06883170024318419,0.034769761806689115,20.9535332174839
within_cells,3176,0.0034542604102911767,0.07068968497212402,0.06723542456183285,0.034047348688009405,20.185092671237335
within_cells,3176,0.0035715078698393965,0.06758882429344659,0.0640173164236072,0.032522237087637906,19.538400858881324
within_cells,3176,0.003322213338201263,0.0718966511390805,0.06857443780087924,0.03449147841739242,20.837666598919935
within_cells,3176,0.003485572159130035,0.06972133029546046,0.06623575813633042,0.0334612538793847,20.227239805514937
within_cells,3176,0.0033489426139152734,0.0700687604753285,0.06671981786141323,0.033575428562075404,20.356235022826336
within_cells,3176,0.003268919064719822,0.07211747258042267,0.06884855351570285,0.034515987939943926,21.316391145122488
within_cells,3176,0.0033997902958073922,0.07024410147507976,0.06684431117927236,0.033840439125484956,20.330792393534487
within_cells,3176,0.0032925154681489044,0.06974021631127036,0.06644770084312146,0.033453845250545844,20.41138183549117
within_cells,3176,0.0034259326503424115,0.07013809052797726,0.06671215787763485,0.03385966038987809,20.30485068042616
within_cells,3176,0.003483745309982633,0.06909371124173647,0.06560996593175383,0.03326546905836347,20.081686179615065
within_cells,3176,0.003324460131968743,0.0710526859770978,0.06772822584512905,0.03419880377713924,20.6526116547767
within_cells,3176,0.00345162408175137,0.06993247455348817,0.0664808504717368,0.0334773105386964,20.471713154447578
within_cells,3176,0.0033886874104223086,0.0695217119670053,0.06613302455658299,0.03332883599950298,20.105067982397028
within_cells,3176,0.0036545110628108946,0.06795919041208476,0.06430467934927386,0.03278776497852576,19.76737402120109
within_cells,3176,0.0033255475146987123,0.07180288309971816,0.06847733558501945,0.03437318760483754,20.90865828401139
within_cells,3176,0.0033457792112586704,0.0698831646360406,0.06653738542478194,0.033674546067702704,20.188589211171244
within_cells,3176,0.0036374144147981458,0.06831723276705115,0.064679818352253,0.032892187997880074,19.695949219973997
within_cells,3176,0.0035057283795399963,0.06915057647564649,0.06564484809610649,0.03298055683521062,20.2722816652674
within_cells,3176,0.003412696460729614,0.07112311708975794,0.06771042062902832,0.034320468739499566,20.38955318927754
within_cells,3176,0.003356967438463365,0.07058278164850229,0.06722581421003893,0.0339557570526231,20.524845871321954
within_cells,3176,0.003412290649336125,0.06889531711411578,0.06548302646477966,0.033156580038438466,20.166616735671415
within_cells,3176,0.0034150001492738724,0.06939531701152801,0.06598031686225414,0.03324131684297271,20.073366093087515
within_cells,3176,0.003558129850050329,0.06930217449794196,0.06574404464789163,0.03334020437253582,20.033153487147462
within_cells,3176,0.0035063068042495704,0.06971194720748031,0.06620564040323074,0.03355622448476736,19.938925796658836
within_cells,3176,0.0033492556534995277,0.06960799731647471,0.06625874166297518,0.03364434899130708,20.290313708089105
within_cells,3176,0.003288276784907951,0.07123431560839355,0.0679460388234856,0.03425702079457371,20.806366500799506
within_cells,3176,0.0034680807901232846,0.0685238435058203,0.06505576271569702,0.032769257519196016,19.894019965394666
within_cells,3176,0.003428026558099151,0.0695644510578074,0.06613642449970825,0.03330192358344042,20.322395125768516
within_cells,3176,0.0036448576226405516,0.06783707337087586,0.0641922157482353,0.03257592481060445,19.51628895676313
within_cells,3176,0.0034019028922446237,0.07013701697721109,0.06673511408496646,0.03367570100845585,20.25113347941953
within_cells,3176,0.0036184468214728316,0.06858285468420122,0.06496440786272839,0.03306226529512424,19.682316979694626
within_cells,3176,0.0033526543715980406,0.06916493895452269,0.06581228458292465,0.033041470856073896,20.089095028139706
within_cells,3176,0.0033072909416218543,0.0701532147817272,0.06684592384010535,0.03350317498656752,20.717619564565904
within_cells,3176,0.0036123004292395455,0.06733983793301446,0.06372753750377491,0.032308495006785565,19.579210652457085
within_cells,3176,0.0034704290039370145,0.06885714522851127,0.06538671622457426,0.03309905126122159,19.865612193022788
within_cells,3176,0.0034351993782486545,0.07002614792593054,0.06659094854768188,0.03364612808712841,20.18645274118593
within_cells,3176,0.00338009719479182,0.07122869061815351,0.06784859342336169,0.03421356651135021,20.798009835793163
within_cells,3176,0.0034116899532828926,0.0703720349690532,0.0669603450157703,0.03373064978711604,20.50209069218146
within_cells,3176,0.003452940176994823,0.06929668222963381,0.06584374205263899,0.033315650907743355,19.97143448438511
within_cells,3176,0.0032800185981928243,0.07104026714429279,0.06776024854609997,0.03422672714339392,20.796059208450593
within_cells,3176,0.0035145614586524765,0.07009282221895818,0.06657826076030571,0.03367345113930864,20.197757926649523
within_cells,3176,0.0035756611744314215,0.06763730288143022,0.0640616417069988,0.032492365344644836,19.562073383978092
within_cells,3176,0.0035931774903252833,0.06991332288856833,0.06632014539824305,0.033643592804495026,20.27127859275248
within_cells,3176,0.0034146130500785077,0.07105968961279663,0.06764507656271812,0.034277179225085,20.541458069147435
within_cells,3176,0.0034877250952900507,0.07007527788208368,0.06658755278679362,0.03374038684800751,20.445737427891597
within_cells,3176,0.003533625755894887,0.06887953433750738,0.06534590858161249,0.033126564839742634,19.92698207619936
within_cells,3176,0.003320375416959842,0.0713126600612638,0.06799228464430396,0.03433359010682524,20.668842265459766
within_cells,3176,0.00342883834005947,0.06889387166160121,0.06546503332154174,0.03299921018275043,19.83243386835255
within_cells,3176,0.0034432664590109407,0.0697463085231238,0.06630304206411286,0.03361991664306818,20.21348809967409
within_cells,3176,0.0033108176862354233,0.07087620273803219,0.06756538505179677,0.0340640860222996,20.661313673516613
within_cells,3176,0.0033149634375222448,0.07145890387519083,0.06814394043766858,0.03423430551554485,20.836650909995107
within_cells,3176,0.003715647454250459,0.06687871813456603,0.06316307068031557,0.03202806352097454,19.410242750208816
within_cells,3176,0.003369024211507199,0.07069498600889723,0.06732596179739003,0.03393207356602257,20.6217519809797
within_cells,3176,0.0034036180682348594,0.07031984736084584,0.06691622929261098,0.033724737686426365,20.477944714607204
within_cells,3176,0.003547604744868149,0.06960270775835875,0.0660551030134906,0.03346057224593524,20.163730932483816
within_cells,3176,0.003490716830214846,0.0697372892090875,0.06624657237887266,0.03330879201701431,20.23672005400301
within_cells,3176,0.00332860036011029,0.07032989470015216,0.06700129434004187,0.03390312527469974,20.41382292089113
within_cells,3176,0.003343108220167035,0.07147772974894773,0.06813462152878069,0.03427995580771892,20.96484860490477
within_cells,3176,0.003326576197369757,0.07067199043299977,0.06734541423563001,0.033925523066329455,20.628460119962877
within_cells,3176,0.0035404681455943887,0.06874444373484012,0.06520397558924573,0.03311183859991851,19.923617950944628
within_cells,3176,0.0035447459113473467,0.06757546104358747,0.06403071513224012,0.032458291368665404,19.51209551920656
within_cells,3176,0.003430465343092881,0.06908722740536588,0.065656762062273,0.03333051027268075,19.765638374569733
within_cells,3176,0.0034178416869943273,0.06869094935844844,0.06527310767145411,0.0331112980604803,19.797717686585422
within_cells,3176,0.0034328120724900213,0.07012648145509448,0.06669366938260446,0.03358824367631641,20.24233058446161
within_cells,3176,0.0036144421834168883,0.06830417936889954,0.06468973718548265,0.03293328146014729,19.591061029696473
within_cells,3176,0.0033769636779924506,0.0694928175396402,0.06611585386164776,0.03332342899086305,20.39649335935782
within_cells,3176,0.0033655429029976203,0.0698629427450711,0.06649739984207348,0.03349502648933067,20.32682397216102
within_cells,3176,0.003356481832646585,0.06977973103627833,0.06642324920363174,0.03342157319161898,20.30373458664848
within_cells,3176,0.0032897807541705237,0.07112272649245943,0.06783294573828891,0.03417557320400433,20.7847208050812
within_cells,3176,0.003540058934926038,0.0670318964458555,0.06349183751092946,0.03218151949368342,19.50835124403221
within_cells,3176,0.003431714288429699,0.06827365308316391,0.06484193879473421,0.0327154486183846,19.81829115245641
within_cells,3176,0.0036156354646196265,0.06764147047802904,0.06402583501340942,0.0322008636534572,19.64121690629059
within_cells,3176,0.0034074473548684203,0.07025604729385493,0.06684859993898651,0.033697314094477404,20.282887431285307
within_cells,3176,0.0035453553420701223,0.06707052918017087,0.06352517383810075,0.03215416613787159,19.435185663177407
within_cells,3176,0.0033626229821100972,0.07053770503987411,0.06717508205776401,0.03383182752773617,20.339948157329502
within_cells,3176,0.0034734374731221207,0.07029410032838113,0.066820662855259,0.033654273095865994,20.471457785314325
within_cells,3176,0.003726803842469484,0.06655797402448271,0.06283117018201323,0.0319688594068418,19.090674495738284
within_cells,3176,0.0034009014540558047,0.06946535897125794,0.06606445751720214,0.033167469684488915,20.10914746042375
within_cells,3176,0.003469434802625959,0.0700194300949184,0.06654999529229244,0.03358752942081711,20.308305917416433
within_cells,3176,0.0034165726296208065,0.0703536466303536,0.06693707400073279,0.03376835183786231,20.438001225703285
within_cells,3176,0.0033455610446678774,0.07018328240237914,0.06683772135771127,0.03371961701544146,20.47848284836864
within_cells,3176,0.003373392857819346,0.07072386419945798,0.06735047134163863,0.03426610301924349,20.482518452054578
within_cells,3176,0.003420177304532479,0.06958129036077454,0.06616111305624206,0.03350035065444634,20.257697410287935
within_cells,3176,0.0032859064562288376,0.07124616112064808,0.06796025466441924,0.0341479137827535,20.769782965330045
within_cells,3176,0.003429268324639745,0.06946086075847269,0.06603159243383294,0.03339391802847547,20.044603091759832
within_cells,3176,0.0033507360354360083,0.07151718290295173,0.06816644686751572,0.034317046415618946,20.805716493488802
within_cells,3176,0.0030928465978994346,0.07263831558417755,0.06954546898627811,0.03488108548541258,21.117937943535306
within_cells,3176,0.003479054155678618,0.06984064801466561,0.06636159385898699,0.03348657979275016,20.289914366169402
within_cells,3176,0.0033154083691465663,0.06882973177120066,0.0655143234020541,0.03292593595691229,20.221081207984586
within_cells,3176,0.003456189756554706,0.06969310049635458,0.06623691073979987,0.03346772789673946,20.32753896945776
within_cells,3176,0.003431672935912289,0.06788029727792122,0.06444862434200893,0.03247615516276403,19.595640738793325
within_cells,3176,0.0034727363243856058,0.07048884165017077,0.06701610532578517,0.0337492462866652,20.5131228160776
within_cells,3176,0.003470963063793131,0.06861434489220608,0.06514338182841295,0.0328786975492924,19.95277008988883
within_cells,3176,0.003560469418949941,0.07006096275016138,0.06650049333121144,0.03366582693239917,20.27989078084312
within_cells,3176,0.0034992352403611093,0.0694442136382597,0.06594497839789859,0.03330169307606712,20.298309459652017
within_cells,3176,0.003465799397227909,0.0701805338714302,0.06671473447420229,0.033764910954629856,20.23519232060311
within_cells,3176,0.003404006550655647,0.06929987890921507,0.06589587235855943,0.03339452631271944,20.047775199305146
within_cells,3176,0.00323780527673323,0.07141956730955434,0.06818176203282111,0.034275378309882365,20.95503484939715
within_cells,3176,0.003341574527516822,0.07193548720054388,0.06859391267302706,0.03452516790637106,20.892224840697455
within_cells,3176,0.0034835099120801294,0.06826023156563388,0.06477672165355375,0.03274441314885712,19.796400410128687
within_cells,3176,0.003239146460539244,0.07259741949093435,0.0693582730303951,0.034986341819539524,21.089902963400334
within_cells,3176,0.003288666829217579,0.07201450082082272,0.06872583399160515,0.03461419740795668,20.79183131887445
within_cells,3176,0.003347989191247458,0.0715367837038755,0.06818879451262805,0.03434965142417523,20.864818147650542
within_cells,3176,0.003208286623101797,0.07186945336885764,0.06866116674575584,0.034583839709495634,21.112775139425118
within_cells,3176,0.003391668360164024,0.07020392033412048,0.06681225197395646,0.033875267881475324,20.25650494767594
within_cells,3176,0.0032655951421300955,0.07126257267145608,0.06799697752932599,0.03423232681483612,20.620261830717048
within_cells,3176,0.00344072108571869,0.06987531593941299,0.0664345948536943,0.03348505878380337,20.471304670224615
within_cells,3176,0.0034368396257361544,0.06955202219517853,0.06611518256944238,0.03331242803667733,20.199333126875516
within_cells,3176,0.00344511709704709,0.06966079036598516,0.06621567326893807,0.033535013289541005,20.17600506278566
within_cells,3176,0.0032914160238139978,0.07191475790511126,0.06862334188129726,0.03455369947607079,20.87687909992577
within_cells,3176,0.0033991219528837213,0.07129334192112002,0.0678942199682363,0.03421886158264709,20.687656522778052
within_cells,3176,0.00350419660984691,0.06908517563690397,0.06558097902705706,0.033132822200884315,20.03290504048621
within_cells,3176,0.0034016768426052835,0.06993971196295712,0.06653803512035183,0.03357836345334564,20.382170903352634
within_cells,3176,0.003221134235498857,0.07268992910905314,0.06946879487355428,0.03495237214412017,21.384642873110227
within_cells,3176,0.0033368685811371313,0.07061394015491662,0.06727707157377949,0.03398863864638624,20.42769492711661
within_cells,3176,0.0035250558958282996,0.06840695923952245,0.06488190334369415,0.0329547801317549,19.718327554450987
within_cells,3176,0.003462810327573451,0.07012056150546264,0.06665775117788919,0.03359922026484774,20.29632059263629
within_cells,3176,0.0034167764323627114,0.0704411644144064,0.06702438798204369,0.033803802367486924,20.510161874281515
within_cells,3176,0.0034707096307288188,0.06928799901802862,0.0658172893872998,0.033252575461077294,20.178848053233214
within_cells,3176,0.003589556299599006,0.06999624257539994,0.06640668627580093,0.03370463807287394,20.18915573665083
within_cells,3176,0.0035805398924995124,0.06756606822996525,0.06398552833746574,0.03256248610746193,19.505775430086665
within_cells,3176,0.00345373876272026,0.06931521098511606,0.0658614722223958,0.03323993890046972,20.162791663206075
within_cells,3176,0.0033172042510790645,0.07008948683834704,0.06677228258726797,0.03368599945289319,20.36012675457462
within_cells,3176,0.003454524707133033,0.06933798419463721,0.06588345948750418,0.03323073281384337,20.087670413160563
within_cells,3176,0.0036120693022768657,0.0681507700073335,0.06453870070505663,0.032701256713685734,19.71232378326587
within_cells,3176,0.0035316577907544833,0.06960857117216479,0.06607691338141031,0.03359926836624094,19.95845299637588
within_cells,3176,0.003361930651607503,0.07139602777039256,0.06803409711878505,0.03421649735362564,20.729238725303873
