id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
19bffd54b12a1288bb6a97bdf737c210c1fdf6650309bee29ca410e58e92f5da,soerensen2010,marine_limiting,"Sahlgrenska Sjukhuset, Göteborg, Sweden",AAR-7979,57.681350091246415,11.930595124744551,inferred_map,1000.0,28.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,"[14.58, 15.02]",radiocarbon,"Specimen 40: D. leucas Vertebra from Sahlgrenska Sjukhuset, Göteborg, Sweden; 14C age 12,580 ± 90; calibrated age 14,580–15,020.","Sahlgrenska Sjukhuset, Göteborg, Sweden","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '40'.,"{""page"": ""8"", ""figure"": null, ""table"": ""Continued"", ""section"": null, ""quote_or_paraphrase"": ""40 | D. leucas | Vertebra | 61/2000 | Sahlgrenska Sjukhuset, G\u00f6teborg, Sweden | AMS | AAR-7979 | 12,580 \u00b1 90 | -11.82 | 14,580\u201315,020""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 28.0, ""applied_correction_m"": null, ""derived_elevation_m"": 28.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""range"", ""age_ka"": [14.58, 15.02], ""uncertainty_ka"": 0.09, ""material"": ""D. leucas; Vertebra; ZMUC 61/2000; delta13C -11.82"", ""notes"": ""14C age 12,580 \u00b1 90; calibrated age BP 14,580\u201315,020; method AMS.""}]",28,28,28,28
21799c0f23578af274f5fe083a8afb6a55dc967622fd2f538a46a7264dc3a9fd,soerensen2010,marine_limiting,"Karup, Hjørring",K-7106,57.338394427982095,10.429503495275815,inferred_map,1000.0,24.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,"[14.6, 15.28]",radiocarbon,"Specimen 41: B. mysticetus/E.glacialis Vertebra from Karup, Hjørring; 14C age 12,710 ± 185; calibrated age 14,600–15,280.","Karup, Hjørring","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '41'.,"{""page"": ""8"", ""figure"": null, ""table"": ""Continued"", ""section"": null, ""quote_or_paraphrase"": ""41 | B. mysticetus/E.glacialis | Vertebra | 40/1996 | Karup, Hj\u00f8rring | Conv. | K-7106 | 12,710 \u00b1 185 | -15.1 | 14,600\u201315,280""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 24.0, ""applied_correction_m"": null, ""derived_elevation_m"": 24.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""range"", ""age_ka"": [14.6, 15.28], ""uncertainty_ka"": 0.185, ""material"": ""B. mysticetus/E.glacialis; Vertebra; ZMUC 40/1996; delta13C -15.1"", ""notes"": ""14C age 12,710 \u00b1 185; calibrated age BP 14,600\u201315,280; method Conv..""}]",24,24,24,24
9bf52492db75401426200848e8704ff5b7cd9a9d7d8b966aaaa39ad05a03e7fd,soerensen2010,marine_limiting,"Hirtshals, Hjørring",K-6824,57.59955294996445,9.954044608113772,inferred_map,1000.0,-6.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,"[14.67, 15.42]",radiocarbon,"Specimen 42: B. mysticetus/E.glacialis Vertebra from Hirtshals, Hjørring; 14C age 12,780 ± 215; calibrated age 14,670–15,420.","Hirtshals, Hjørring","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '42'.,"{""page"": ""8"", ""figure"": null, ""table"": ""Continued"", ""section"": null, ""quote_or_paraphrase"": ""42 | B. mysticetus/E.glacialis | Vertebra | 31/1997 | Hirtshals, Hj\u00f8rring | Conv. | K-6824 | 12,780 \u00b1 215 | -13.5 | 14,670\u201315,420""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": -6.0, ""applied_correction_m"": null, ""derived_elevation_m"": -6.0, ""derived_depth_m"": 6.0, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""range"", ""age_ka"": [14.67, 15.42], ""uncertainty_ka"": 0.215, ""material"": ""B. mysticetus/E.glacialis; Vertebra; ZMUC 31/1997; delta13C -13.5"", ""notes"": ""14C age 12,780 \u00b1 215; calibrated age BP 14,670\u201315,420; method Conv..""}]",-6,-6,-6,-6
046336164a2a924efa69446c3a8ef90ff3978202d5e6adfda0170e77001ce752,soerensen2010,marine_limiting,"Gølstrup Teglværksgrav, Hjørring",K-6802,57.40797533230545,9.785935930152906,inferred_map,1000.0,16.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,"[15.02, 15.6]",radiocarbon,"Specimen 43: B. mysticetus/E.glacialis Vertebra from Gølstrup Teglværksgrav, Hjørring; 14C age 12,950 ± 195; calibrated age 15,020–15,600.","Gølstrup Teglværksgrav, Hjørring","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '43'.,"{""page"": ""9"", ""figure"": null, ""table"": ""Table 2. Radiocarbon dated subfossil whale remains."", ""section"": null, ""quote_or_paraphrase"": ""43 | B. mysticetus/E.glacialis | Vertebra | 260/1980 | G\u00f8lstrup Teglv\u00e6rksgrav, Hj\u00f8rring | Conv. | K-6802 | 12,950 \u00b1 195 | -15.0 | 15,020\u201315,600 | ""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 16.0, ""applied_correction_m"": null, ""derived_elevation_m"": 16.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""range"", ""age_ka"": [15.02, 15.6], ""uncertainty_ka"": 0.195, ""material"": ""B. mysticetus/E.glacialis; Vertebra; ZMUC 260/1980; delta13C -15.0"", ""notes"": ""14C age 12,950 \u00b1 195; calibrated age BP 15,020\u201315,600; method Conv..""}]",16,16,16,16
870c97ef2a2a7bacf92fedb46f56b753eec595c222cfa92c58726df99d0c2cc7,soerensen2010,marine_limiting,"Sønder Vrå, Hjørring",K-6801,57.34480871508193,9.91838519157662,inferred_map,1000.0,14.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,"[15.94, 16.59]",radiocarbon,"Specimen 44: B. mysticetus/E.glacialis Vertebra from Sønder Vrå, Hjørring; 14C age 13,670 ± 205; calibrated age 15,940–16,590.","Sønder Vrå, Hjørring","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '44'.,"{""page"": ""9"", ""figure"": null, ""table"": ""Table 2. Radiocarbon dated subfossil whale remains."", ""section"": null, ""quote_or_paraphrase"": ""44 | B. mysticetus/E.glacialis | Vertebra | 261/1980 | S\u00f8nder Vr\u00e5, Hj\u00f8rring | Conv. | K-6801 | 13,670 \u00b1 205 | -14.9 | 15,940\u201316,590 | ""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 14.0, ""applied_correction_m"": null, ""derived_elevation_m"": 14.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""range"", ""age_ka"": [15.94, 16.59], ""uncertainty_ka"": 0.205, ""material"": ""B. mysticetus/E.glacialis; Vertebra; ZMUC 261/1980; delta13C -14.9"", ""notes"": ""14C age 13,670 \u00b1 205; calibrated age BP 15,940\u201316,590; method Conv..""}]",14,14,14,14
42bad226b723caca6e59f21c86ecc5acebdc9cf24f2ffe101a05ade3c5aea1ef,soerensen2010,marine_limiting,"Ravnsholt, Hjørring",K-7110,57.30263717264999,10.37516533674301,inferred_map,1000.0,35.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,"[16.47, 17.2]",radiocarbon,"Specimen 45: B. mysticetus Rib from Ravnsholt, Hjørring; 14C age 14,110 ± 215; calibrated age 16,470–17,200.","Ravnsholt, Hjørring","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '45'.,"{""page"": ""9"", ""figure"": null, ""table"": ""Table 2. Radiocarbon dated subfossil whale remains."", ""section"": null, ""quote_or_paraphrase"": ""45 | B. mysticetus | Rib | 21/0000 | Ravnsholt, Hj\u00f8rring | Conv. | K-7110 | 14,110 \u00b1 215 | -14.1 | 16,470\u201317,200 | ""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 35.0, ""applied_correction_m"": null, ""derived_elevation_m"": 35.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""range"", ""age_ka"": [16.47, 17.2], ""uncertainty_ka"": 0.215, ""material"": ""B. mysticetus; Rib; ZMUC 21/0000; delta13C -14.1"", ""notes"": ""14C age 14,110 \u00b1 215; calibrated age BP 16,470\u201317,200; method Conv..""}]",35,35,35,35
d03b86954b6d1619359955c4b38a937d86dbaa8f0b779aa25e36f540bd64edc7,soerensen2010,marine_limiting,"Staurby Skov, Odense",K-6768,55.52579021328911,9.758766850886506,inferred_map,1000.0,-12.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,"[20.47, 21.92]",radiocarbon,"Specimen 46: E.glacialis Vertebra from Staurby Skov, Odense; 14C age 17,830 ± 590; calibrated age 20,470–21,920.","Staurby Skov, Odense","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '46'.,"{""page"": ""9"", ""figure"": null, ""table"": ""Table 2. Radiocarbon dated subfossil whale remains."", ""section"": null, ""quote_or_paraphrase"": ""46 | E.glacialis | Vertebra | 1/1934 | Staurby Skov, Odense | Conv. | K-6768 | 17,830 \u00b1 590 | -17.9 | 20,470\u201321,920 | ""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": -12.0, ""applied_correction_m"": null, ""derived_elevation_m"": -12.0, ""derived_depth_m"": 12.0, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""range"", ""age_ka"": [20.47, 21.92], ""uncertainty_ka"": 0.59, ""material"": ""E.glacialis; Vertebra; ZMUC 1/1934; delta13C -17.9"", ""notes"": ""14C age 17,830 \u00b1 590; calibrated age BP 20,470\u201321,920; method Conv..""}]",-12,-12,-12,-12
1c35f73865dac56176590e2abec70e8dc562cfe2abbd531bb131d453e055b1ce,soerensen2010,marine_limiting,"Krogstrup sogn, Frederiksborg",K-7099,55.78922395359575,11.937387394561153,inferred_map,1000.0,27.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,28.14,radiocarbon,"Specimen 47: Balaenopteridae Rib from Krogstrup sogn, Frederiksborg; 14C age 28,140 ± 1280; calibrated age -.","Krogstrup sogn, Frederiksborg","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '47'.,"{""page"": ""9"", ""figure"": null, ""table"": ""Table 2. Radiocarbon dated subfossil whale remains."", ""section"": null, ""quote_or_paraphrase"": ""47 | Balaenopteridae | Rib | 16/1928 | Krogstrup sogn, Frederiksborg | Conv. | K-7099 | 28,140 \u00b1 1280 | -15.5 | - | ""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 27.0, ""applied_correction_m"": null, ""derived_elevation_m"": 27.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""equal"", ""age_ka"": 28.14, ""uncertainty_ka"": 1.28, ""material"": ""Balaenopteridae; Rib; ZMUC 16/1928; delta13C -15.5"", ""notes"": ""14C age 28,140 \u00b1 1280; calibrated age BP -; method Conv..""}]",27,27,27,27
0d4501d0b4fe152495e8a2928688feb9c8075755dd276e76d4d3db9030aae3dc,soerensen2010,marine_limiting,"Lindholm, Nørre Sundby, Ålborg",K-6771,57.110421563815926,9.899706449580965,inferred_map,1000.0,6.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,29.32,radiocarbon,"Specimen 48: B. acutorostrata Caudal vertebra from Lindholm, Nørre Sundby, Ålborg; 14C age 29,320 ± 1240; calibrated age -.","Lindholm, Nørre Sundby, Ålborg","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '48'.,"{""page"": ""9"", ""figure"": null, ""table"": ""Table 2. Radiocarbon dated subfossil whale remains."", ""section"": null, ""quote_or_paraphrase"": ""48 | B. acutorostrata | Caudal vertebra | 32/1956 | Lindholm, N\u00f8rre Sundby, \u00c5lborg | Conv. | K-6771 | 29,320 \u00b1 1240 | -13.0 | - | ""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 6.0, ""applied_correction_m"": null, ""derived_elevation_m"": 6.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""equal"", ""age_ka"": 29.32, ""uncertainty_ka"": 1.24, ""material"": ""B. acutorostrata; Caudal vertebra; ZMUC 32/1956; delta13C -13.0"", ""notes"": ""14C age 29,320 \u00b1 1240; calibrated age BP -; method Conv..""}]",6,6,6,6
88850c39cd65388e79ba0577af486aeb29dcd97a16a1f48905f8954196764b4f,soerensen2010,marine_limiting,"Vester Nebel, Vejle",K-7102,55.55653550305316,9.432737899689675,inferred_map,1000.0,28.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,32.22,radiocarbon,"Specimen 49: D. leucas Caudal vertebra from Vester Nebel, Vejle; 14C age 32,220 ±1480; calibrated age -.","Vester Nebel, Vejle","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '49'.,"{""page"": ""9"", ""figure"": null, ""table"": ""Table 2. Radiocarbon dated subfossil whale remains."", ""section"": null, ""quote_or_paraphrase"": ""49 | D. leucas | Caudal vertebra | 41/1952 | Vester Nebel, Vejle | Conv. | K-7102 | 32,220 \u00b11480 | -13.7 | - | ""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 28.0, ""applied_correction_m"": null, ""derived_elevation_m"": 28.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""equal"", ""age_ka"": 32.22, ""uncertainty_ka"": 1.48, ""material"": ""D. leucas; Caudal vertebra; ZMUC 41/1952; delta13C -13.7"", ""notes"": ""14C age 32,220 \u00b11480; calibrated age BP -; method Conv..""}]",28,28,28,28
cbcd61a2de9fb9e6fe281acb6989677ae0e1cd890b7a4dc93a289c6291b5088b,soerensen2010,marine_limiting,"Nyholmsmark, Hjørring",K-7107,57.35122188192298,10.331015582935107,inferred_map,1000.0,39.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,33.14,radiocarbon,"Specimen 50: D. leucas Caudal vertebra from Nyholmsmark, Hjørring; 14C age 33,140 ±1460; calibrated age -.","Nyholmsmark, Hjørring","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '50'.,"{""page"": ""9"", ""figure"": null, ""table"": ""Table 2. Radiocarbon dated subfossil whale remains."", ""section"": null, ""quote_or_paraphrase"": ""50 | D. leucas | Caudal vertebra | 19/1960 | Nyholmsmark, Hj\u00f8rring | Conv. | K-7107 | 33,140 \u00b11460 | -13.4 | - | ""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 39.0, ""applied_correction_m"": null, ""derived_elevation_m"": 39.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""equal"", ""age_ka"": 33.14, ""uncertainty_ka"": 1.46, ""material"": ""D. leucas; Caudal vertebra; ZMUC 19/1960; delta13C -13.4"", ""notes"": ""14C age 33,140 \u00b11460; calibrated age BP -; method Conv..""}]",39,39,39,39
2aacaf84dbe619f2cd00f8cfb9df0b43f016a2c289b5ad0be14b3d65ed9c4ab4,soerensen2010,marine_limiting,"Åsbakken, Hjørring",K-7103,57.162943283861374,9.459906978956077,inferred_map,1000.0,9.0,MSL,SRTM15+V2,subtidal_facies,radiocarbon-dated subfossil cetacean remain; marine limiting,null,""">38.32""",radiocarbon,"Specimen 51: D. leucas Caudal vertebra from Åsbakken, Hjørring; 14C age >38,320; calibrated age -.","Åsbakken, Hjørring","Late Pleistocene and Holocene whale remains (Cetacea) from Denmark and adjacent countries: Species, distribution, chronology, and trace element concentrations",https://doi.org/10.1111/j.1748-7692.2009.00356.x,0.75,Extracted from Soerensen et al. Table 2 of dated subfossil whale remains. Cetacean remains are treated as marine-limiting constraints; no source elevation was reported in the table. Coordinate taken from authoritative manual geocode table soerensen2010.geojson using key '51'.,"{""page"": ""9"", ""figure"": null, ""table"": ""Table 2. Radiocarbon dated subfossil whale remains."", ""section"": null, ""quote_or_paraphrase"": ""51 | D. leucas | Caudal vertebra | 3/1902 | \u00c5sbakken, Hj\u00f8rring | Conv. | K-7103 | >38,320 | -11.1 | - | ""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 9.0, ""applied_correction_m"": null, ""derived_elevation_m"": 9.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at authoritative coordinates because source elevation was not reported.""}","[{""method"": ""radiocarbon"", ""relation"": ""equal"", ""age_ka"": "">38.32"", ""uncertainty_ka"": null, ""material"": ""D. leucas; Caudal vertebra; ZMUC 3/1902; delta13C -11.1"", ""notes"": ""14C age >38,320; calibrated age BP -; method Conv..""}]",9,9,9,9
